recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_14_S48,92556000,Mix-14,15.1,60,40,60,0.44455120308778845,0.21040267338021063,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,773.6666666666666,99.48534230394613,3,1.3333333333333333,3,805.5555555555557,407.3400617738524,3,805.5555555555557,407.3400617738524,3,805.5555555555557,407.3400617738524,0.10833333333333324,0.02886751345948144,3,0.05866666666666672,0.014297678521743091,3,499.6666666666667,49.50084174368486,3,-9.9,distractor
Mix_20_S56,91668000,Mix-20,20.2,91.5,8.5,91.5,0.3951612903225806,0.5588424560990456,2,NA,NA,NA,2,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,268,NA,1,0.5,2,816.6666666666667,NA,1,200,NA,1,1433.3333333333335,NA,0.11500000000000021,NA,1,0.05991666666666662,NA,1,666,NA,1,-4.800000000000001,distractor
Mix_20_S58,85728000,Mix-20,20.133333333333333,82,18,82,0.24817518248175183,0.2787136217815589,2,NA,NA,NA,1,NA,1,NA,NA,NA,1,0,2,1326.5,82.73149339882606,2,0.5,2,1016.6666666666667,NA,1,1016.6666666666667,NA,1,1016.6666666666667,NA,0.08000000000000007,0.007071067811865324,2,0.04204166666666653,0.014083210058632327,2,633,70.71067811865476,2,-4.866666666666667,distractor
Mix_20_S65,84744000,Mix-20,20.9,67,33,67,0.2757774758454106,0.3137846810907601,3,-0.1803660213688776,0.046452270296926466,2,2,1.4142135623730951,2,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,535.5,47.37615433949868,2,1.3333333333333333,3,461.11111111111114,31.426968052735454,2,408.33333333333337,106.06601717798213,2,500.00000000000006,23.57022603955161,0.11666666666666685,0.05346338310781816,3,0.09519444444444458,0.06895320138674839,3,605.3333333333334,120.10134609292825,3,-4.100000000000001,distractor
Mix_20_S01,4224000,Mix-20,22,39,61,39,0.3715036496350365,0.4632174786444391,3,NA,NA,NA,1,0,2,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,252,NA,1,0.6666666666666666,3,1233.3333333333335,1131.370849898476,2,1233.3333333333335,1131.370849898476,2,1233.3333333333335,1131.370849898476,-0.08833333333333367,0.3959903197470026,3,-0.05022222222222202,0.26855117106704546,3,449.6666666666667,152.75252316519467,3,-3,distractor
Mix_20_S02,5364000,Mix-20,20.533333333333335,64,36,64,0.4068241469816273,0.48484731060229014,4,-0.072992700729927,0.05161363366325163,2,1,0,2,NA,NA,NA,0.5,0.5773502691896257,4,235.5,212.83914113715082,2,0.5,4,1733.3333333333335,377.1236166328255,2,1733.3333333333335,377.1236166328255,2,1733.3333333333335,377.1236166328255,0.13624999999999998,0.1261860399040504,4,0.033474537037037067,0.1273955354375379,4,574.5,62.95236294214857,4,-4.466666666666665,distractor
Mix_20_S04,4824000,Mix-20,21.366666666666667,55,45,55,0.5429864253393666,0.2904120903895459,3,NA,NA,NA,2,1,3,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,144,59.39696961966999,2,1.6666666666666667,3,531.4814814814815,241.16060253281788,3,566.6666666666667,334.5809983314122,3,600.0000000000001,316.6666666666667,0.2199999999999999,0.12288205727444505,3,0.08360714285714277,0.11736147996024116,3,416,202.45740292713427,3,-3.633333333333333,distractor
Mix_14_S01,19872000,Mix-14,14,60,40,60,0.050359712230215826,0.07121938803317746,2,NA,NA,NA,1,NA,1,NA,NA,NA,0,0,2,NA,NA,NA,0.5,2,233.33333333333334,NA,1,233.33333333333334,NA,1,233.33333333333334,NA,-0.019999999999999796,3.1401849173675503e-16,2,-0.09083333333333288,0.05703994701571483,2,325,364.8670990922585,2,-11,distractor
Mix_20_S19,21636000,Mix-20,19.633333333333333,50,50,50,0.4586071600734679,0.14290032034847225,4,-0.12165050568241062,0.03586773527757854,2,1,0,4,NA,NA,NA,0.75,0.5,4,618,308.608165802527,3,1.5,4,925,217.94494717703364,4,925,217.94494717703364,4,925,217.94494717703364,-0.025000000000000133,0.10148891565092233,4,-0.09191369047619047,0.13369498337785315,4,337.25,256.9453573557356,4,-5.366666666666667,distractor
Mix_20_S25,7548000,Mix-20,21.2,36,64,36,0.5954198473282443,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,252,NA,1,4,1,650,NA,1,383.33333333333337,NA,1,916.6666666666667,NA,0.07500000000000018,NA,1,0.008985507246376923,NA,1,600,NA,1,-3.8000000000000007,distractor
Mix_20_S32,34956000,Mix-20,21.633333333333333,38,62,38,0.49511053660429166,0.3668443010681851,4,-0.19182389937106914,0.05781376198380574,2,1,0,3,NA,NA,NA,0.75,0.5,4,363,343.1661405208853,3,0.75,4,1538.888888888889,508.9022317513272,3,1538.888888888889,508.9022317513272,3,1538.888888888889,508.9022317513272,-0.11624999999999996,0.11542493953503588,4,-0.10852083333333329,0.05347863778252098,4,329,288.02198990123424,4,-3.366666666666667,distractor
Mix_20_S37,20736000,Mix-20,20.533333333333335,56,43,56,0.2523956043956044,0.061665927642818016,2,NA,NA,NA,1,0,2,NA,NA,NA,0.5,0.7071067811865476,2,1251,NA,1,1,2,433.33333333333337,212.13203435596427,2,433.33333333333337,212.13203435596427,2,433.33333333333337,212.13203435596427,0.125,0.1838477631085022,2,0.07628435214211104,0.12918127874468563,2,391.5,58.68986283848344,2,-4.466666666666665,distractor
Mix_20_S39,34344000,Mix-20,21.466666666666665,18,74,18,0.792,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,1,NA,1,435,NA,1,1,1,450.00000000000006,NA,1,400,NA,1,500.00000000000006,NA,-0.10000000000000009,NA,1,-0.18300000000000027,NA,1,217,NA,1,-3.533333333333335,distractor
