recording_name,trial_number,subject_id,dataset_name,age_months,target_word,yoked_target,yoked_distractor,yoked_pair,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
1092_1461_hurtado_2008_18,5,1092,hurtado_2008,18,caballo,horse,bird,bird-horse,horse,distractor,51,43,0.5425531914893617,0.2547169811320754,1,1,NA,1040,1,1700.0000000000002,1700.0000000000002,1700.0000000000002,-7,all
1092_1461_hurtado_2008_18,6,1092,hurtado_2008,18,manzana,apple,spoon,apple-spoon,apple,distractor,39,63,0.38235294117647056,-0.11006289308176104,1,0,NA,NA,1,1300,1300,1300,-7,all
1092_1461_hurtado_2008_18,7,1092,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,44,58,0.43137254901960786,-0.330188679245283,1,NA,0,NA,1,1466.6666666666667,1466.6666666666667,1466.6666666666667,-7,all
1092_1461_hurtado_2008_18,8,1092,hurtado_2008,18,cuchara,spoon,apple,apple-spoon,spoon,distractor,81,23,0.7788461538461539,-0.11949685534591192,1,1,NA,640,1,2700,2700,2700,-7,all
1092_1461_hurtado_2008_18,9,1092,hurtado_2008,18,pájaro,bird,horse,bird-horse,bird,target,23,79,0.22549019607843138,0.15723270440251574,1,NA,0,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-7,all
1092_1461_hurtado_2008_18,10,1092,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,38,64,0.37254901960784315,0.3679245283018868,1,0,NA,NA,1,1266.6666666666667,1266.6666666666667,1266.6666666666667,-7,all
1092_1461_hurtado_2008_18,11,1092,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,0,106,0,0.20440251572327045,NA,0,NA,NA,0,NA,NA,NA,-7,all
1092_1461_hurtado_2008_18,12,1092,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,57,45,0.5588235294117647,0.42138364779874216,1,1,NA,1240,1,1900.0000000000002,1900.0000000000002,1900.0000000000002,-7,all
1092_1461_hurtado_2008_18,13,1092,hurtado_2008,18,perro,dog,book,book-dog,dog,target,106,0,1,0.20440251572327045,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,14,1092,hurtado_2008,18,manzana,apple,spoon,apple-spoon,apple,distractor,0,106,0,-0.11006289308176104,NA,0,NA,NA,0,NA,NA,NA,-7,all
1092_1461_hurtado_2008_18,15,1092,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.44654088050314467,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,16,1092,hurtado_2008,18,caballo,horse,bird,bird-horse,horse,target,106,0,1,0.2547169811320754,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,17,1092,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,106,0,1,-0.3647798742138365,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,18,1092,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,89,11,0.89,0.37735849056603776,1,NA,1,NA,0,2966.666666666667,2966.666666666667,2966.666666666667,-7,all
1092_1461_hurtado_2008_18,28,1092,hurtado_2008,18,manzana,apple,spoon,apple-spoon,apple,distractor,49,52,0.48514851485148514,-0.11006289308176104,1,1,NA,1440,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-7,all
1092_1461_hurtado_2008_18,29,1092,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.44654088050314467,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,120,1092,hurtado_2008,18,libro,book,dog,book-dog,book,target,106,0,1,0.07389937106918243,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,121,1092,hurtado_2008,18,pájaro,bird,horse,bird-horse,bird,distractor,0,63,0,0.15723270440251574,NA,0,NA,NA,0,NA,NA,NA,-7,all
1092_1461_hurtado_2008_18,122,1092,hurtado_2008,18,cuchara,spoon,apple,apple-spoon,spoon,distractor,11,89,0.11,-0.11949685534591192,NA,0,NA,NA,0,NA,366.6666666666667,NA,-7,all
1092_1461_hurtado_2008_18,123,1092,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,0,106,0,0.42138364779874216,NA,0,NA,NA,0,NA,NA,NA,-7,all
1092_1461_hurtado_2008_18,124,1092,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,67,30,0.6907216494845361,0.3679245283018868,1,1,NA,740,1,2233.3333333333335,2233.3333333333335,2233.3333333333335,-7,all
1092_1461_hurtado_2008_18,125,1092,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,16,86,0.1568627450980392,-0.330188679245283,1,NA,0,NA,1,533.3333333333334,533.3333333333334,533.3333333333334,-7,all
1092_1461_hurtado_2008_18,126,1092,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,37,58,0.3894736842105263,0.20440251572327045,1,1,NA,815,2,1233.3333333333335,1233.3333333333335,1233.3333333333335,-7,all
1092_1461_hurtado_2008_18,127,1092,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,28,72,0.28,-0.3647798742138365,1,0,NA,NA,1,933.3333333333334,933.3333333333334,933.3333333333334,-7,all
1092_1461_hurtado_2008_18,128,1092,hurtado_2008,18,pájaro,bird,horse,bird-horse,bird,target,106,0,1,0.15723270440251574,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1092_1461_hurtado_2008_18,213,1092,hurtado_2008,18,caballo,horse,bird,bird-horse,horse,distractor,66,36,0.6470588235294118,0.2547169811320754,1,1,NA,1015,1,2200,2200,2200,-7,all
1092_1461_hurtado_2008_18,214,1092,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,distractor,0,106,0,-0.330188679245283,NA,0,NA,NA,0,NA,NA,NA,-7,all
1092_1461_hurtado_2008_18,419,1092,hurtado_2008,18,cuchara,spoon,apple,apple-spoon,spoon,distractor,91,11,0.8921568627450981,-0.11949685534591192,1,1,NA,390,0,3033.3333333333335,3033.3333333333335,3033.3333333333335,-7,all
1092_1461_hurtado_2008_18,421,1092,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,77,25,0.7549019607843137,0.42138364779874216,1,1,NA,740,1,2566.666666666667,2566.666666666667,2566.666666666667,-7,all
1093_1462_hurtado_2008_18,1,1093,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,0,106,0,-0.16981132075471697,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,2,1093,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,distractor,0,106,0,7.861635220125507e-4,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,3,1093,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,0,106,0,-0.12971698113207547,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,4,1093,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,64,11,0.8533333333333334,-0.42138364779874216,1,NA,1,NA,0,2133.3333333333335,2133.3333333333335,2133.3333333333335,-7,all
1093_1462_hurtado_2008_18,26,1093,hurtado_2008,18,perro,dog,book,book-dog,dog,target,59,42,0.5841584158415841,0.061320754716981174,1,NA,1,NA,1,1966.6666666666667,1966.6666666666667,1966.6666666666667,-7,all
1093_1462_hurtado_2008_18,28,1093,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,-0.037735849056603765,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1093_1462_hurtado_2008_18,30,1093,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,42,48,0.4666666666666667,0.03144654088050314,1,0,NA,NA,1,1400,1400,1400,-7,all
1093_1462_hurtado_2008_18,31,1093,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,-0.037735849056603765,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1093_1462_hurtado_2008_18,32,1093,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,57,43,0.57,-0.42138364779874216,1,NA,1,NA,1,1900.0000000000002,1900.0000000000002,1900.0000000000002,-7,all
1093_1462_hurtado_2008_18,33,1093,hurtado_2008,18,libro,book,dog,book-dog,book,distractor,0,106,0,0.05974842767295596,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,34,1093,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,distractor,0,106,0,7.861635220125507e-4,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,78,1093,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,19,43,0.3064516129032258,-0.12971698113207547,1,0,NA,NA,1,633.3333333333334,633.3333333333334,633.3333333333334,-7,all
1093_1462_hurtado_2008_18,111,1093,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,0,80,0,-0.12971698113207547,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,112,1093,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,target,106,0,1,0.03144654088050314,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1093_1462_hurtado_2008_18,113,1093,hurtado_2008,18,libro,book,dog,book-dog,book,target,56,46,0.5490196078431373,0.05974842767295596,1,NA,1,NA,1,1866.6666666666667,1866.6666666666667,1866.6666666666667,-7,all
1093_1462_hurtado_2008_18,114,1093,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,0,106,0,-0.12971698113207547,NA,0,NA,NA,0,NA,NA,NA,-7,all
1093_1462_hurtado_2008_18,115,1093,hurtado_2008,18,perro,dog,book,book-dog,dog,target,106,0,1,0.061320754716981174,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1093_1462_hurtado_2008_18,119,1093,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,63,0,1,-0.42138364779874216,2,NA,1,NA,0,1050,1200,1200,-7,all
1093_1462_hurtado_2008_18,120,1093,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,65,0,1,7.861635220125507e-4,1,NA,1,NA,0,2166.666666666667,2166.666666666667,2166.666666666667,-7,all
1093_1462_hurtado_2008_18,132,1093,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,21,80,0.2079207920792079,0.03144654088050314,1,0,NA,NA,1,700,700,700,-7,all
1093_1462_hurtado_2008_18,133,1093,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,58,25,0.6987951807228916,-0.037735849056603765,1,1,NA,1215,1,1933.3333333333335,1933.3333333333335,1933.3333333333335,-7,all
1093_1462_hurtado_2008_18,169,1093,hurtado_2008,18,libro,book,dog,book-dog,book,distractor,26,76,0.2549019607843137,0.05974842767295596,1,0,NA,NA,1,866.6666666666667,866.6666666666667,866.6666666666667,-7,all
1093_1462_hurtado_2008_18,171,1093,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,49,49,0.5,-0.037735849056603765,1,NA,0,NA,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-7,all
1093_1462_hurtado_2008_18,345,1093,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,7.861635220125507e-4,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1093_1463_hurtado_2008_24,1,1093,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,23,80,0.22330097087378642,-0.03144654088050314,1,0,NA,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-1,all
1093_1463_hurtado_2008_24,201,1093,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,106,0,1,0.03144654088050314,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,202,1093,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,25,73,0.25510204081632654,-0.03144654088050314,1,0,NA,NA,1,833.3333333333334,833.3333333333334,833.3333333333334,-1,all
1093_1463_hurtado_2008_24,203,1093,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,distractor,0,106,0,-0.07547169811320753,NA,0,NA,NA,0,NA,NA,NA,-1,all
1093_1463_hurtado_2008_24,204,1093,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,49,49,0.5,0.4811320754716982,1,1,NA,1440,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-1,all
1093_1463_hurtado_2008_24,289,1093,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,target,106,0,1,-0.09433962264150941,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,290,1093,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,distractor,0,106,0,0.05031446540880502,NA,0,NA,NA,0,NA,NA,NA,-1,all
1093_1463_hurtado_2008_24,291,1093,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,-0.04402515723270439,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,296,1093,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,0,106,0,-0.03144654088050314,NA,0,NA,NA,0,NA,NA,NA,-1,all
1093_1463_hurtado_2008_24,297,1093,hurtado_2008,24,libro,book,dog,book-dog,book,target,67,29,0.6979166666666666,0.014150943396226467,1,NA,1,NA,1,2233.3333333333335,2233.3333333333335,2233.3333333333335,-1,all
1093_1463_hurtado_2008_24,298,1093,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,target,45,57,0.4411764705882353,0.05031446540880502,1,NA,0,NA,1,1500,1500,1500,-1,all
1093_1463_hurtado_2008_24,299,1093,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,target,33,52,0.38823529411764707,-0.17452830188679244,1,NA,0,NA,1,1100,1100,1100,-1,all
1093_1463_hurtado_2008_24,413,1093,hurtado_2008,24,libro,book,dog,book-dog,book,target,60,41,0.594059405940594,0.014150943396226467,1,NA,1,NA,1,2000.0000000000002,2000.0000000000002,2000.0000000000002,-1,all
1093_1463_hurtado_2008_24,468,1093,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,target,106,0,1,0.4811320754716982,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,469,1093,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,distractor,0,106,0,-0.17452830188679244,NA,0,NA,NA,0,NA,NA,NA,-1,all
1093_1463_hurtado_2008_24,470,1093,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,target,106,0,1,-0.07547169811320753,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,471,1093,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,55,46,0.5445544554455446,0.03144654088050314,1,NA,1,NA,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,-1,all
1093_1463_hurtado_2008_24,472,1093,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,neither,58,36,0.6170212765957447,0.39308176100628933,1,NA,NA,NA,1,1933.3333333333335,1933.3333333333335,1933.3333333333335,-1,all
1093_1463_hurtado_2008_24,473,1093,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,target,106,0,1,0.05031446540880502,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,474,1093,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,0,106,0,-0.09433962264150941,NA,0,NA,NA,0,NA,NA,NA,-1,all
1093_1463_hurtado_2008_24,475,1093,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,58,41,0.5858585858585859,-0.1367924528301886,1,1,NA,1215,1,1933.3333333333335,1933.3333333333335,1933.3333333333335,-1,all
1093_1463_hurtado_2008_24,476,1093,hurtado_2008,24,perro,dog,book,book-dog,dog,distractor,31,44,0.41333333333333333,-0.09433962264150941,1,1,NA,1315,1,1033.3333333333335,1033.3333333333335,1033.3333333333335,-1,all
1093_1463_hurtado_2008_24,477,1093,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,53,42,0.5578947368421052,-0.04402515723270439,2,NA,0,NA,2,883.3333333333334,1066.6666666666667,1066.6666666666667,-1,all
1093_1463_hurtado_2008_24,478,1093,hurtado_2008,24,perro,dog,book,book-dog,dog,distractor,19,80,0.1919191919191919,-0.09433962264150941,1,0,NA,NA,1,633.3333333333334,633.3333333333334,633.3333333333334,-1,all
1093_1463_hurtado_2008_24,483,1093,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,23,77,0.23,-0.09433962264150941,1,0,NA,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-1,all
1093_1463_hurtado_2008_24,484,1093,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,71,29,0.71,-0.1367924528301886,1,1,NA,890,1,2366.666666666667,2366.666666666667,2366.666666666667,-1,all
1093_1463_hurtado_2008_24,485,1093,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,12,89,0.1188118811881188,0.03144654088050314,1,NA,0,NA,1,400,400,400,-1,all
1093_1463_hurtado_2008_24,492,1093,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,target,106,0,1,0.4811320754716982,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1093_1463_hurtado_2008_24,494,1093,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,distractor,86,16,0.8431372549019608,-0.04402515723270439,1,1,NA,515,1,2866.666666666667,2866.666666666667,2866.666666666667,-1,all
1094_1464_hurtado_2008_18,1,1094,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,distractor,33,67,0.33,0.5,1,0,NA,NA,1,1100,1100,1100,-7,all
1094_1464_hurtado_2008_18,2,1094,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,0,106,0,0.2783018867924528,NA,0,NA,NA,0,NA,NA,NA,-7,all
1094_1464_hurtado_2008_18,3,1094,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.4834905660377358,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,4,1094,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,0,106,0,0.4669811320754717,NA,0,NA,NA,0,NA,NA,NA,-7,all
1094_1464_hurtado_2008_18,5,1094,hurtado_2008,18,libro,book,dog,book-dog,book,target,106,0,1,0.6863207547169812,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,6,1094,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,0.24528301886792453,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,7,1094,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,54,45,0.5454545454545454,0.4740566037735849,1,1,NA,1315,1,1800.0000000000002,1800.0000000000002,1800.0000000000002,-7,all
1094_1464_hurtado_2008_18,8,1094,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,0,106,0,0.6910377358490566,NA,0,NA,NA,0,NA,NA,NA,-7,all
1094_1464_hurtado_2008_18,9,1094,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,45,51,0.46875,0.24528301886792453,1,NA,0,NA,1,1300,1300,1300,-7,all
1094_1464_hurtado_2008_18,10,1094,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.4740566037735849,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,11,1094,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,106,0,1,0.4669811320754717,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,12,1094,hurtado_2008,18,perro,dog,book,book-dog,dog,target,104,0,1,0.6910377358490566,1,NA,1,NA,0,3466.666666666667,3466.666666666667,3466.666666666667,-7,all
1094_1464_hurtado_2008_18,13,1094,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,67,35,0.6568627450980392,0.2783018867924528,1,1,NA,990,1,2233.3333333333335,2233.3333333333335,2233.3333333333335,-7,all
1094_1464_hurtado_2008_18,14,1094,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,0.5,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,15,1094,hurtado_2008,18,libro,book,dog,book-dog,book,target,106,0,1,0.6863207547169812,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,16,1094,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,52,46,0.5306122448979592,0.4834905660377358,1,NA,1,NA,1,1733.3333333333335,1733.3333333333335,1733.3333333333335,-7,all
1094_1464_hurtado_2008_18,17,1094,hurtado_2008,18,perro,dog,book,book-dog,dog,target,106,0,1,0.6910377358490566,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,18,1094,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,78,21,0.7878787878787878,0.4669811320754717,1,1,NA,715,1,2600,2600,2600,-7,all
1094_1464_hurtado_2008_18,64,1094,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,86,15,0.8514851485148515,0.2783018867924528,1,1,NA,515,1,2866.666666666667,2866.666666666667,2866.666666666667,-7,all
1094_1464_hurtado_2008_18,65,1094,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,0.5,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,66,1094,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,67,28,0.7052631578947368,0.24528301886792453,2,NA,0,NA,2,1116.6666666666667,1733.3333333333335,1733.3333333333335,-7,all
1094_1464_hurtado_2008_18,67,1094,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.4740566037735849,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,68,1094,hurtado_2008,18,libro,book,dog,book-dog,book,distractor,79,23,0.7745098039215687,0.6863207547169812,1,1,NA,690,1,2633.3333333333335,2633.3333333333335,2633.3333333333335,-7,all
1094_1464_hurtado_2008_18,69,1094,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.4834905660377358,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,70,1094,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,55,43,0.5612244897959183,0.24528301886792453,2,NA,0,NA,2,916.6666666666667,700,1133.3333333333335,-7,all
1094_1464_hurtado_2008_18,71,1094,hurtado_2008,18,perro,dog,book,book-dog,dog,target,106,0,1,0.6910377358490566,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,72,1094,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,0,106,0,0.4834905660377358,NA,0,NA,NA,0,NA,NA,NA,-7,all
1094_1464_hurtado_2008_18,73,1094,hurtado_2008,18,libro,book,dog,book-dog,book,target,106,0,1,0.6863207547169812,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,74,1094,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,0.5,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1094_1464_hurtado_2008_18,75,1094,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,87,14,0.8613861386138614,0.4740566037735849,1,NA,1,NA,1,2900,2900,2900,-7,all
1094_1464_hurtado_2008_18,76,1094,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,81,12,0.8709677419354839,0.4669811320754717,1,NA,0,NA,1,2400,300,2400,-7,all
1094_1464_hurtado_2008_18,77,1094,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,87,13,0.87,0.2783018867924528,1,1,NA,490,1,2900,2900,2900,-7,all
1094_1465_hurtado_2008_24,1,1094,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.07704402515723274,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1094_1465_hurtado_2008_24,2,1094,hurtado_2008,24,perro,dog,book,book-dog,dog,distractor,0,85,0,0.06603773584905659,NA,0,NA,NA,0,NA,NA,NA,-1,all
1094_1465_hurtado_2008_24,3,1094,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,target,69,30,0.696969696969697,0.028301886792452824,1,NA,1,NA,1,2300,2300,2300,-1,all
1094_1465_hurtado_2008_24,4,1094,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,0,106,0,0.3584905660377359,NA,0,NA,NA,0,NA,NA,NA,-1,all
1094_1465_hurtado_2008_24,5,1094,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,target,16,82,0.16326530612244897,-0.11635220125786161,1,NA,0,NA,1,533.3333333333334,533.3333333333334,533.3333333333334,-1,all
1094_1465_hurtado_2008_24,6,1094,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,distractor,85,16,0.8415841584158416,0.11949685534591192,1,1,NA,540,1,2833.3333333333335,2833.3333333333335,2833.3333333333335,-1,all
1094_1465_hurtado_2008_24,7,1094,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,77,23,0.77,0.04716981132075476,1,1,NA,740,1,2566.666666666667,2566.666666666667,2566.666666666667,-1,all
1094_1465_hurtado_2008_24,50,1094,hurtado_2008,24,libro,book,dog,book-dog,book,target,12,85,0.12371134020618557,0.11949685534591198,1,NA,0,NA,1,400,400,400,-1,all
1094_1465_hurtado_2008_24,51,1094,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,distractor,101,0,1,0.11949685534591192,1,1,NA,140,0,3366.666666666667,3366.666666666667,3366.666666666667,-1,all
1094_1465_hurtado_2008_24,84,1094,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,distractor,87,13,0.87,-0.1352201257861635,1,1,NA,490,1,2900,2900,2900,-1,all
1094_1465_hurtado_2008_24,85,1094,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,distractor,85,16,0.8415841584158416,0.4308176100628931,1,1,NA,540,1,2833.3333333333335,2833.3333333333335,2833.3333333333335,-1,all
