recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_14_S30,62880000,Mix-14,14.466666666666667,24.1,75.9,24.1,0.31049799313842474,0.3801630176360746,6,NA,NA,NA,1,0,3,NA,NA,NA,0.3333333333333333,0.5163977794943222,6,527,224.8599564173221,2,0.5,6,1433.3333333333335,600.9252125773315,3,1433.3333333333335,600.9252125773315,3,1433.3333333333335,600.9252125773315,0.20666666666666647,0.15442365967256005,6,0.05269471957743588,0.17344295295741957,6,1085,550.4630777808808,6,-10.533333333333333,distractor
Mix_14_S32,72444000,Mix-14,14.133333333333333,69,28,69,0.2235305958132045,0.24911522138425296,6,-0.05797101449275363,3.925231146709438e-17,2,1.25,0.5,4,NA,NA,NA,0.5,0.5477225575051661,6,813.3333333333334,518.0215568230084,3,1.5,6,581.25,168.3766445931396,4,675,334.58099833141216,4,675,334.58099833141216,0.05083333333333336,0.043979161732196244,6,-0.010052188552188701,0.03972352665239809,6,805.5,285.9165962304392,6,-10.866666666666667,distractor
Mix_14_S34,70908000,Mix-14,14.8,57,43,57,0.19204379562043797,0.19499371225301312,4,NA,NA,NA,1,0,2,NA,NA,NA,0.25,0.5,4,1384,NA,1,0.5,4,741.6666666666667,247.48737341529164,2,741.6666666666667,247.48737341529164,2,741.6666666666667,247.48737341529164,0.0525000000000001,0.07170541588099653,4,-0.012194708157524548,0.05727013735006789,4,1099,568.6668620554568,4,-10.2,distractor
Mix_20_S47,61680000,Mix-20,20.2,80,20,80,0.5565179896541971,0.2732066212070309,7,0.5144927536231884,0,2,1,0,6,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,812.8333333333334,409.6659208021417,6,0.7142857142857143,7,1433.3333333333335,417.6654695380557,6,1433.3333333333335,417.6654695380557,6,1433.3333333333335,417.6654695380557,0.17428571428571413,0.12177262183500626,7,0.06428896103896113,0.10597958132277326,7,1061,538.3833826063604,7,-4.800000000000001,distractor
Mix_14_S41,68436000,Mix-14,14.866666666666667,85,6,85,0.2678620543742727,0.38284341808101535,5,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,0.4,0.5477225575051661,5,376.5,58.68986283848344,2,0.8,5,1237.5,913.346259032624,2,1225,931.0239285622877,2,1250,895.6685895029602,0.22099999999999992,0.21128771852618417,5,0.11274862671660416,0.13367228397768752,5,796.2,540.1200792416442,5,-10.133333333333333,distractor
Mix_14_S43,68664000,Mix-14,14,48,52,48,0.37489996781701357,0.31261222236778397,7,-0.4147088381528429,0.1111486859046307,4,1,0,5,NA,NA,NA,0.5714285714285714,0.5345224838248488,7,772.5,487.69218434035486,4,0.8571428571428571,7,1170,514.9703335576181,5,1170,514.9703335576181,5,1170,514.9703335576181,0.22999999999999993,0.1883480820183736,7,0.06543019885856952,0.12236464608591499,7,1170.4285714285713,381.7773597018979,7,-11,distractor
Mix_20_S51,49872000,Mix-20,21.7,40,60,40,0.6175805371063835,0.1159504912314446,4,0.12265558397271953,0.01070003867524404,2,1,0,4,NA,NA,NA,1,0,4,843.5,249.59233428399466,4,1,4,1283.3333333333335,279.88092706244447,4,1283.3333333333335,279.88092706244447,4,1283.3333333333335,279.88092706244447,0.2337499999999998,0.10061270628835454,4,0.09514770599250932,0.0732764502459275,4,1199,180.07220773900676,4,-3.3000000000000007,distractor
Mix_14_S46,51576000,Mix-14,14,29,71,29,0.341222374117111,0.17868406734855527,3,NA,NA,NA,1,0,2,NA,NA,NA,1,0,3,1268,133,3,1,3,908.3333333333334,106.06601717798213,2,908.3333333333334,106.06601717798213,2,908.3333333333334,106.06601717798213,0.11833333333333347,0.19750527419118014,3,-0.0016759259259259511,0.1795042584636486,3,805.3333333333334,628.2756825895248,3,-11,distractor
Mix_20_S53,64716000,Mix-20,21.133333333333333,25,73,25,0.400443274382438,0.2989724908219726,5,-0.2663043478260869,0.47526418069098697,4,1,0,3,NA,NA,NA,0.6,0.5477225575051661,5,629.6666666666666,169.50024582086402,3,1,5,1305.5555555555557,250.73964658659463,3,1305.5555555555557,250.73964658659463,3,1305.5555555555557,250.73964658659463,0.11499999999999995,0.1634395912868114,5,-0.0012928297755884443,0.14884976820653986,5,1039.4,464.76908244847783,5,-3.866666666666667,distractor
Mix_20_S54,68664000,Mix-20,20.3,47,53,47,0.1428673646999713,0.23482257079457755,6,-0.40151236674893664,0.04136517115169957,2,1,0,2,NA,NA,NA,0.3333333333333333,0.5163977794943222,6,509.5,482.95393155041194,2,0.3333333333333333,6,750,707.1067811865476,2,750,707.1067811865476,2,750,707.1067811865476,0.11583333333333339,0.20592272013225402,6,-0.05306686967716382,0.19315597906652848,6,915.6666666666666,549.6816048101543,6,-4.699999999999999,distractor
Mix_14_S48,92556000,Mix-14,15.1,60,40,60,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.04166666666666652,0.0809835374217089,3,-0.07774018295403835,0.051708086337995986,3,228,149.80320423809366,3,-9.9,distractor
Mix_20_S56,91668000,Mix-20,20.2,91.5,8.5,91.5,0.2283464566929134,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,1268,NA,1,2,1,466.6666666666667,NA,1,466.6666666666667,NA,1,466.6666666666667,NA,0.050000000000000266,NA,1,0.03127777777777796,NA,1,1133,NA,1,-4.800000000000001,distractor
Mix_20_S58,85728000,Mix-20,20.133333333333333,82,18,82,0.5665000528932614,0.04335144901701958,4,0.0689199196022427,0,2,1,0,4,NA,NA,NA,1,0,4,635,373.4425435503209,4,1.5,4,1295.8333333333335,98.48387722908795,4,1295.8333333333335,98.48387722908795,4,1295.8333333333335,98.48387722908795,0.07999999999999985,0.05930148958219071,4,0.020194444444444404,0.1036163860240015,4,678.75,269.9350230456705,4,-4.866666666666667,distractor
Mix_20_S65,84744000,Mix-20,20.9,67,33,67,0.46495085641792167,0.17725159132469617,5,-0.04897916005500895,5.887846720064156e-17,2,1,0,5,NA,NA,NA,0.8,0.44721359549995793,5,863.75,344.9235422524824,4,1.4,5,1043.3333333333335,425.0163395551857,5,1043.3333333333335,425.0163395551857,5,1043.3333333333335,425.0163395551857,0.16399999999999998,0.04655641738793926,5,0.04285858585858584,0.07426303888626547,5,1025.8,484.7563305414381,5,-4.100000000000001,distractor
Mix_20_S01,4224000,Mix-20,22,39,61,39,0.4315906954887218,0.3208654576364746,5,0.0480135806222763,0.20549596585106167,2,1.25,0.5,4,NA,NA,NA,0.8,0.44721359549995793,5,755.25,519.0679949036863,4,1,5,931.2500000000001,550.6046760237869,4,854.1666666666667,596.3430220938282,4,1008.3333333333334,546.114219500592,0.19399999999999995,0.10755231285286243,5,0.02957721228512309,0.08604706100625861,5,792.8,406.4070619465169,5,-3,distractor
Mix_20_S02,5364000,Mix-20,20.533333333333335,64,36,64,0.4098673378318154,0.25737319854029583,5,0.24352780549283196,0.005012834924128739,2,1.25,0.5,4,NA,NA,NA,0.6,0.5477225575051661,5,735,283.50132274823693,3,1,5,1018.7500000000001,495.7399538587261,4,995.8333333333334,533.0511406220969,4,1041.6666666666667,459.97181878249245,0.2580000000000001,0.12755391017134687,5,0.13520146817007267,0.11691482962375012,5,889.2,257.89668474022693,5,-4.466666666666665,distractor
Mix_20_S04,4824000,Mix-20,21.366666666666667,55,45,55,0.5113177662356154,0.23795166707258486,6,0.15642520892838252,0.1660237544964164,4,1.5,0.8366600265340756,6,NA,NA,NA,1,0,6,460.1666666666667,343.0973136978293,6,1.5,6,746.7592592592594,327.9680082009406,6,677.7777777777778,390.25158077360345,6,866.6666666666667,356.05867181937555,0.2516666666666669,0.18672618098881225,6,0.04517592103202565,0.14615218211543693,6,1026.8333333333333,483.07366587992215,6,-3.633333333333333,distractor
Mix_14_S01,19872000,Mix-14,14,60,40,60,0.5192086054552439,0.28767809499675523,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,626.5,12.020815280171307,2,1.5,2,1175,671.7514421272203,2,1175,671.7514421272203,2,1175,671.7514421272203,0.1299999999999999,0.26162950903902266,2,-0.05085101010101023,0.16132391225525206,2,741.5,412.2432534317572,2,-11,distractor
