recording_name,trial_number,subject_id,dataset_name,age_months,target_word,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
3_casillas_tseltal_2015_22,15,3,casillas_tseltal_2015,22,na,house,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-3,all
3_casillas_tseltal_2015_22,16,3,casillas_tseltal_2015,22,te,tree,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-3,all
3_casillas_tseltal_2015_22,17,3,casillas_tseltal_2015,22,waybal,bed,distractor,63,39,0.6176470588235294,NA,1,1,NA,490,2,2520,2520,2520,-3,all
3_casillas_tseltal_2015_22,19,3,casillas_tseltal_2015,22,lo'bal,banana,distractor,22,80,0.21568627450980393,NA,1,0,NA,NA,1,880,880,880,-3,all
3_casillas_tseltal_2015_22,20,3,casillas_tseltal_2015,22,chenek',bean,distractor,87,18,0.8285714285714286,NA,1,1,NA,490,1,3480,3480,3480,-3,all
3_casillas_tseltal_2015_22,21,3,casillas_tseltal_2015,22,tz'i,dog,distractor,39,66,0.37142857142857144,NA,1,0,NA,NA,1,1560,1560,1560,-3,all
3_casillas_tseltal_2015_22,22,3,casillas_tseltal_2015,22,tomut,egg,target,24,73,0.24742268041237114,NA,1,NA,0,NA,2,640,320,640,-3,all
3_casillas_tseltal_2015_22,23,3,casillas_tseltal_2015,22,p'in,pot-tseltal,distractor,36,66,0.35294117647058826,NA,1,0,NA,NA,1,1440,1440,1440,-3,all
3_casillas_tseltal_2015_22,24,3,casillas_tseltal_2015,22,tzek',skirt-tseltal,distractor,4,99,0.038834951456310676,NA,NA,0,NA,NA,0,NA,NA,NA,-3,all
3_casillas_tseltal_2015_22,25,3,casillas_tseltal_2015,22,ich,chile,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
3_casillas_tseltal_2015_22,26,3,casillas_tseltal_2015,22,xila,chair,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
3_casillas_tseltal_2015_22,27,3,casillas_tseltal_2015,22,mes,broom,distractor,88,2,0.9777777777777777,NA,1,1,NA,465,0,3520,3520,3520,-3,all
3_casillas_tseltal_2015_22,28,3,casillas_tseltal_2015,22,machit,machete,distractor,15,90,0.14285714285714285,NA,1,0,NA,NA,1,600,600,600,-3,all
3_casillas_tseltal_2015_22,30,3,casillas_tseltal_2015,22,bojch,bowl-tseltal,target,68,35,0.6601941747572816,NA,2,NA,0,NA,3,1360,640,2080,-3,all
4_casillas_tseltal_2015_45,1,4,casillas_tseltal_2015,45,wa,tortilla,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,20,all
4_casillas_tseltal_2015_45,2,4,casillas_tseltal_2015,45,moch,basket-tseltal,distractor,84,21,0.8,NA,1,1,NA,565,1,3360,3360,3360,20,all
4_casillas_tseltal_2015_45,3,4,casillas_tseltal_2015,45,pelota,ball,target,37,61,0.37755102040816324,NA,2,NA,0,NA,1,740,760,760,20,all
4_casillas_tseltal_2015_45,4,4,casillas_tseltal_2015,45,chojak',purse-tseltal,distractor,29,71,0.29,NA,1,1,NA,365,1,1160,1160,1160,20,all
4_casillas_tseltal_2015_45,5,4,casillas_tseltal_2015,45,baso,cup,distractor,98,6,0.9423076923076923,NA,1,1,NA,215,0,3920,3920,3920,20,all
4_casillas_tseltal_2015_45,6,4,casillas_tseltal_2015,45,nichim,flower,target,70,29,0.7070707070707071,NA,2,NA,0,NA,3,1400,560,2240,20,all
4_casillas_tseltal_2015_45,7,4,casillas_tseltal_2015,45,balti,bucket,distractor,56,47,0.5436893203883495,NA,1,1,NA,340,1,2240,2240,2240,20,all
4_casillas_tseltal_2015_45,8,4,casillas_tseltal_2015,45,mut,chicken,distractor,53,38,0.5824175824175825,NA,2,1,NA,540,2,1060,640,1480,20,all
4_casillas_tseltal_2015_45,9,4,casillas_tseltal_2015,45,k'ajk',fire,distractor,67,29,0.6979166666666666,NA,1,1,NA,290,1,2680,2680,2680,20,all
4_casillas_tseltal_2015_45,10,4,casillas_tseltal_2015,45,mexa,table,distractor,101,3,0.9711538461538461,NA,1,1,NA,140,0,4040,4040,4040,20,all
4_casillas_tseltal_2015_45,11,4,casillas_tseltal_2015,45,xawin,cat,distractor,44,58,0.43137254901960786,NA,1,1,NA,265,1,1760,1760,1760,20,all
4_casillas_tseltal_2015_45,12,4,casillas_tseltal_2015,45,ja',water,target,42,63,0.4,NA,1,NA,0,NA,1,1680,1680,1680,20,all
4_casillas_tseltal_2015_45,14,4,casillas_tseltal_2015,45,karo,car,target,90,0,1,NA,1,NA,1,NA,0,3400,3400,3400,20,all
4_casillas_tseltal_2015_45,15,4,casillas_tseltal_2015,45,na,house,target,87,10,0.8969072164948454,NA,1,NA,0,NA,0,2880,400,2880,20,all
4_casillas_tseltal_2015_45,16,4,casillas_tseltal_2015,45,te,tree,distractor,65,24,0.7303370786516854,NA,1,1,NA,665,1,2600,2600,2600,20,all
4_casillas_tseltal_2015_45,17,4,casillas_tseltal_2015,45,waybal,bed,distractor,85,19,0.8173076923076923,NA,1,1,NA,540,1,3400,3400,3400,20,all
4_casillas_tseltal_2015_45,18,4,casillas_tseltal_2015,45,t'inel,doorway,distractor,11,90,0.10891089108910891,NA,NA,1,NA,865,0,NA,440,NA,20,all
4_casillas_tseltal_2015_45,19,4,casillas_tseltal_2015,45,lo'bal,banana,distractor,76,24,0.76,NA,2,1,NA,490,1,1520,2000,2000,20,all
4_casillas_tseltal_2015_45,20,4,casillas_tseltal_2015,45,chenek',bean,distractor,51,50,0.504950495049505,NA,1,1,NA,415,2,2040,2040,2040,20,all
4_casillas_tseltal_2015_45,21,4,casillas_tseltal_2015,45,tz'i,dog,target,70,30,0.7,NA,2,NA,0,NA,2,1400,1840,1840,20,all
4_casillas_tseltal_2015_45,22,4,casillas_tseltal_2015,45,tomut,egg,distractor,72,31,0.6990291262135923,NA,1,1,NA,165,1,2880,2880,2880,20,all
4_casillas_tseltal_2015_45,23,4,casillas_tseltal_2015,45,p'in,pot-tseltal,distractor,68,30,0.6938775510204082,NA,2,1,NA,415,3,1360,1920,1920,20,all
4_casillas_tseltal_2015_45,24,4,casillas_tseltal_2015,45,tzek',skirt-tseltal,distractor,64,37,0.6336633663366337,NA,1,1,NA,665,2,2560,2560,2560,20,all
4_casillas_tseltal_2015_45,25,4,casillas_tseltal_2015,45,ich,chile,target,83,21,0.7980769230769231,NA,1,NA,1,NA,1,3320,3320,3320,20,all
4_casillas_tseltal_2015_45,26,4,casillas_tseltal_2015,45,xila,chair,target,32,72,0.3076923076923077,NA,1,NA,0,NA,1,1280,1280,1280,20,all
4_casillas_tseltal_2015_45,27,4,casillas_tseltal_2015,45,mes,broom,distractor,72,31,0.6990291262135923,NA,1,1,NA,365,2,2880,2880,2880,20,all
4_casillas_tseltal_2015_45,28,4,casillas_tseltal_2015,45,machit,machete,target,22,82,0.21153846153846154,NA,1,NA,0,NA,1,880,880,880,20,all
4_casillas_tseltal_2015_45,29,4,casillas_tseltal_2015,45,si',firewood,target,96,8,0.9230769230769231,NA,1,NA,1,NA,0,3840,3840,3840,20,all
4_casillas_tseltal_2015_45,30,4,casillas_tseltal_2015,45,bojch,bowl-tseltal,distractor,78,22,0.78,NA,1,1,NA,615,1,3120,3120,3120,20,all
5_casillas_tseltal_2015_27,1,5,casillas_tseltal_2015,27,wa,tortilla,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,2,all
5_casillas_tseltal_2015_27,2,5,casillas_tseltal_2015,27,moch,basket-tseltal,target,50,53,0.4854368932038835,NA,2,NA,0,NA,2,1000,1480,1480,2,all
5_casillas_tseltal_2015_27,3,5,casillas_tseltal_2015,27,pelota,ball,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,2,all
5_casillas_tseltal_2015_27,4,5,casillas_tseltal_2015,27,chojak',purse-tseltal,distractor,21,81,0.20588235294117646,NA,1,1,NA,815,2,840,840,840,2,all
5_casillas_tseltal_2015_27,5,5,casillas_tseltal_2015,27,baso,cup,distractor,66,38,0.6346153846153846,NA,1,1,NA,490,2,2640,2640,2640,2,all
5_casillas_tseltal_2015_27,6,5,casillas_tseltal_2015,27,nichim,flower,target,79,24,0.7669902912621359,NA,2,NA,0,NA,2,1580,1720,1720,2,all
5_casillas_tseltal_2015_27,7,5,casillas_tseltal_2015,27,balti,bucket,distractor,89,15,0.8557692307692307,NA,2,1,NA,15,2,1780,1160,2400,2,all
5_casillas_tseltal_2015_27,8,5,casillas_tseltal_2015,27,mut,chicken,distractor,93,11,0.8942307692307693,NA,1,1,NA,340,0,3720,3720,3720,2,all
5_casillas_tseltal_2015_27,9,5,casillas_tseltal_2015,27,k'ajk',fire,distractor,66,29,0.6947368421052632,NA,2,1,NA,340,3,1320,1800,1800,2,all
5_casillas_tseltal_2015_27,10,5,casillas_tseltal_2015,27,mexa,table,distractor,61,40,0.6039603960396039,NA,1,1,NA,415,2,2440,2440,2440,2,all
5_casillas_tseltal_2015_27,11,5,casillas_tseltal_2015,27,xawin,cat,target,41,61,0.4019607843137255,NA,1,NA,0,NA,1,1480,1480,1480,2,all
5_casillas_tseltal_2015_27,12,5,casillas_tseltal_2015,27,ja',water,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,2,all
5_casillas_tseltal_2015_27,13,5,casillas_tseltal_2015,27,ixim,corn,target,26,76,0.2549019607843137,NA,1,NA,0,NA,1,1040,1040,1040,2,all
