recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
1081_hurtado_2008_24,1081,hurtado_2008,24,0.7034391821566689,0.24556296707767808,10,NA,NA,NA,1,0,9,NA,NA,NA,0.9,0.31622776601683794,10,695.5555555555555,210.5713128082213,9,7,10,2466.666666666667,613.2789830991367,9,2250,896.5296604679432,10,2466.666666666667,613.2789830991367,-1,distractor
1082_hurtado_2008_20,1082,hurtado_2008,20,0.6584935228175204,0.2728853154429964,14,NA,NA,NA,1.0769230769230769,0.2773500981126146,13,NA,NA,NA,0.7857142857142857,0.4258153136263201,14,640,147.9019945774904,11,13,14,2247.4358974358975,776.7407616613222,13,2292.3076923076924,714.0331258725361,13,2292.3076923076924,714.0331258725361,-5,distractor
1082_hurtado_2008_24,1082,hurtado_2008,24,0.771994682900899,0.1750537240673195,17,NA,NA,NA,1,0,17,NA,NA,NA,0.9411764705882353,0.24253562503633297,17,535.3125,204.9834851071341,16,13,17,2578.4313725490197,598.3706089213565,17,2578.4313725490197,598.3706089213565,17,2578.4313725490197,598.3706089213565,-1,distractor
1083_hurtado_2008_18,1083,hurtado_2008,18,0.3958091316755655,0.3332106573726643,16,NA,NA,NA,1,0,10,NA,NA,NA,0.625,0.5,16,797.5,295.5808781967392,10,11,16,2106.666666666667,616.2010253997504,10,1948.4848484848487,785.4741860619591,11,2106.666666666667,616.2010253997504,-7,distractor
1084_hurtado_2008_18,1084,hurtado_2008,18,0.5270704952848226,0.3042923406780147,10,NA,NA,NA,1,0,9,NA,NA,NA,0.8,0.4216370213557839,10,777.5,344.86022013066605,8,8,10,1966.6666666666667,868.7475019948099,9,1966.6666666666667,868.7475019948099,9,1966.6666666666667,868.7475019948099,-7,distractor
1084_hurtado_2008_24,1084,hurtado_2008,24,0.4895913324179285,0.26932852445132777,22,NA,NA,NA,1,0,20,NA,NA,NA,0.8636363636363636,0.35125008665710444,22,492.63157894736844,240.787875877484,19,24,22,1718.3333333333335,807.6733605300732,20,1718.3333333333335,807.6733605300732,20,1718.3333333333335,807.6733605300732,-1,distractor
1085_hurtado_2008_18,1085,hurtado_2008,18,0.6442017741911376,0.3229332014491272,16,NA,NA,NA,1,0,14,NA,NA,NA,0.75,0.44721359549995793,16,506.6666666666667,262.70734956439935,12,10,16,2469.0476190476193,755.8845258115928,14,2469.0476190476193,755.8845258115928,14,2469.0476190476193,755.8845258115928,-7,distractor
1085_hurtado_2008_24,1085,hurtado_2008,24,0.5940704406975393,0.33916649807573496,19,NA,NA,NA,1,0,15,NA,NA,NA,0.7894736842105263,0.4188539082916955,19,638.3333333333334,313.03050208900606,15,13,19,2464.4444444444443,503.71109549509407,15,2464.4444444444443,503.71109549509407,15,2464.4444444444443,503.71109549509407,-1,distractor
1086_hurtado_2008_18,1086,hurtado_2008,18,0.3075478911062189,0.36067064925383224,17,NA,NA,NA,1,0,9,NA,NA,NA,0.35294117647058826,0.492592183071889,17,698.3333333333334,484.9398588141283,6,8,17,1911.1111111111113,957.7171932372429,9,1911.1111111111113,957.7171932372429,9,1911.1111111111113,957.7171932372429,-7,distractor
1087_hurtado_2008_18,1087,hurtado_2008,18,0.11792786421499293,0.2440110370110919,12,NA,NA,NA,1,0,3,NA,NA,NA,0.08333333333333333,0.28867513459481287,12,715,NA,1,3,12,1566.6666666666667,949.2687243932095,3,1566.6666666666667,949.2687243932095,3,1566.6666666666667,949.2687243932095,-7,distractor
1087_hurtado_2008_27,1087,hurtado_2008,27,0.3402155298501847,0.32790217320075776,18,NA,NA,NA,1,0,11,NA,NA,NA,0.6111111111111112,0.5016313257045503,18,753.6363636363636,388.6456670869425,11,14,18,1833.3333333333335,852.3171032218258,11,1718.1818181818182,988.7549563144368,11,1833.3333333333335,852.3171032218258,2,distractor
1088_hurtado_2008_18,1088,hurtado_2008,18,0.07490862573099415,0.12593965106183716,6,NA,NA,NA,1,0,2,NA,NA,NA,0,0,6,NA,NA,NA,2,6,716.6666666666667,353.5533905932738,2,716.6666666666667,353.5533905932738,2,716.6666666666667,353.5533905932738,-7,distractor
1088_hurtado_2008_24,1088,hurtado_2008,24,0.5017168902260438,0.30832212366963807,16,NA,NA,NA,1,0,13,NA,NA,NA,0.6875,0.47871355387816905,16,826.3636363636364,290.55198251854097,11,14,16,1966.6666666666667,690.5446052586697,13,1847.6190476190477,799.1142838065396,14,1966.6666666666667,690.5446052586697,-1,distractor
1089_hurtado_2008_18,1089,hurtado_2008,18,0.6915630452316432,0.12292218609223016,9,NA,NA,NA,1.1111111111111112,0.3333333333333333,9,NA,NA,NA,1,0,9,656.6666666666666,252.1780125229002,9,11,9,2127.777777777778,655.0021204376195,9,2114.8148148148152,685.3853561462728,9,2140.740740740741,625.5614761906517,-7,distractor
1089_hurtado_2008_24,1089,hurtado_2008,24,0.5280001950823159,0.28912957043238335,14,NA,NA,NA,1,0,12,NA,NA,NA,0.7857142857142857,0.4258153136263201,14,692.2727272727273,334.18829749382036,11,14,14,2050,692.1639322378111,12,2050,692.1639322378111,12,2050,692.1639322378111,-1,distractor
1090_hurtado_2008_18,1090,hurtado_2008,18,0.47956630240688536,0.28092136826216857,21,NA,NA,NA,1,0,17,NA,NA,NA,0.7142857142857143,0.4629100498862757,21,1043.3333333333333,244.55985731416308,15,16,21,1956.8627450980393,547.6927243093868,17,1956.8627450980393,547.6927243093868,17,1956.8627450980393,547.6927243093868,-7,distractor
1090_hurtado_2008_24,1090,hurtado_2008,24,0.3240702839683545,0.37698750969399875,14,NA,NA,NA,1,0,7,NA,NA,NA,0.5,0.5188745216627708,14,654.2857142857143,171.91152209369628,7,9,14,2176.190476190476,901.3804815319513,7,2176.190476190476,901.3804815319513,7,2176.190476190476,901.3804815319513,-1,distractor
1091_hurtado_2008_18,1091,hurtado_2008,18,0.3684160663744393,0.37426093665680865,15,NA,NA,NA,1,0,9,NA,NA,NA,0.4,0.50709255283711,15,698.3333333333334,427.9797502997854,6,7,15,2040.7407407407409,949.8212957326028,9,2040.7407407407409,949.8212957326028,9,2040.7407407407409,949.8212957326028,-7,distractor
1091_hurtado_2008_24,1091,hurtado_2008,24,0.34736868151709427,0.3255013333055314,14,NA,NA,NA,1,0,9,NA,NA,NA,0.35714285714285715,0.4972451580988469,14,915,473.68238303741043,5,9,14,1618.5185185185185,713.775390891263,9,1618.5185185185185,713.775390891263,9,1618.5185185185185,713.775390891263,-1,distractor
1092_hurtado_2008_18,1092,hurtado_2008,18,0.38630852447764036,0.32126191479853444,20,NA,NA,NA,1,0,13,NA,NA,NA,0.5,0.512989176042577,20,860,323.1356784180086,10,13,20,1964.1025641025642,685.4927314715196,13,1850.0000000000002,784.8730094898417,14,1964.1025641025642,685.4927314715196,-7,distractor
1093_hurtado_2008_18,1093,hurtado_2008,18,0.16122801776302548,0.2328240565279254,12,NA,NA,NA,1,0,5,NA,NA,NA,0.08333333333333333,0.28867513459481287,12,1215,NA,1,5,12,1106.6666666666667,551.4627014686589,5,1106.6666666666667,551.4627014686589,5,1106.6666666666667,551.4627014686589,-7,distractor
1093_hurtado_2008_24,1093,hurtado_2008,24,0.2823322412645132,0.2865937336687893,14,NA,NA,NA,1,0,9,NA,NA,NA,0.35714285714285715,0.4972451580988469,14,1075,373.5806472503628,5,9,14,1425.925925925926,811.1681867285563,9,1425.925925925926,811.1681867285563,9,1425.925925925926,811.1681867285563,-1,distractor
1094_hurtado_2008_18,1094,hurtado_2008,18,0.4378355482607084,0.3783827513811621,11,NA,NA,NA,1,0,7,NA,NA,NA,0.5454545454545454,0.5222329678670935,11,785.8333333333334,315.20495977485297,6,7,11,2304.761904761905,655.2999232549852,7,2304.761904761905,655.2999232549852,7,2304.761904761905,655.2999232549852,-7,distractor
1094_hurtado_2008_24,1094,hurtado_2008,24,0.49861532799706654,0.3748519517160665,19,NA,NA,NA,1,0,13,NA,NA,NA,0.631578947368421,0.49559462778335206,19,667.0833333333334,413.33707537406787,12,11,19,2330.769230769231,682.9214935713815,13,2188.095238095238,845.8654742264874,14,2330.769230769231,682.9214935713815,-1,distractor
1095_hurtado_2008_18,1095,hurtado_2008,18,0.14412152731308117,0.24924213446062188,14,NA,NA,NA,1,0,3,NA,NA,NA,0.21428571428571427,0.4258153136263201,14,1181.6666666666667,38.18813079129867,3,3,14,1977.7777777777778,50.91750772173157,3,1320,901.7267386027273,5,1977.7777777777778,50.91750772173157,-7,distractor
1095_hurtado_2008_24,1095,hurtado_2008,24,0.45850305587393153,0.3104501595027224,17,NA,NA,NA,1,0,14,NA,NA,NA,0.5882352941176471,0.5072996561958923,17,805,434.48564737834295,10,16,17,1804.7619047619048,788.0363069054757,14,1804.7619047619048,788.0363069054757,14,1804.7619047619048,788.0363069054757,-1,distractor
1096_hurtado_2008_18,1096,hurtado_2008,18,0.34442022233435826,0.367687300984614,10,NA,NA,NA,1,0,5,NA,NA,NA,0.4,0.5163977794943222,10,827.5,258.602010819715,4,5,10,2260,519.2943930629974,5,2260,519.2943930629974,5,2260,519.2943930629974,-7,distractor
1096_hurtado_2008_25,1096,hurtado_2008,25,0.5256676852213336,0.35551463899922753,16,NA,NA,NA,1,0,12,NA,NA,NA,0.6875,0.47871355387816905,16,780.9090909090909,208.64824683924596,11,11,16,2261.1111111111113,658.2550138811426,12,2261.1111111111113,658.2550138811426,12,2261.1111111111113,658.2550138811426,0,distractor
1097_hurtado_2008_18,1097,hurtado_2008,18,0.19747855913042284,0.2935915498864996,18,NA,NA,NA,1,0,6,NA,NA,NA,0.2222222222222222,0.4277926319464986,18,708.75,508.8283109261905,4,5,18,1872.2222222222222,745.7782412924,6,1475,969.6587519525079,8,1872.2222222222222,745.7782412924,-7,distractor
1097_hurtado_2008_24,1097,hurtado_2008,24,0.637428301285984,0.2581092992220566,16,NA,NA,NA,1,0,15,NA,NA,NA,0.8125,0.4031128874149275,16,770.7692307692307,300.54704397319506,13,14,16,2284.444444444445,679.2697604099623,15,2284.444444444445,679.2697604099623,15,2284.444444444445,679.2697604099623,-1,distractor
1098_hurtado_2008_18,1098,hurtado_2008,18,0.41639699698482474,0.3290853445396272,7,NA,NA,NA,1,0,5,NA,NA,NA,0.5714285714285714,0.5345224838248488,7,840,350,4,5,7,1893.3333333333335,772.226219014437,5,1893.3333333333335,772.226219014437,5,1893.3333333333335,772.226219014437,-7,distractor
1098_hurtado_2008_26,1098,hurtado_2008,26,0.5697041128507204,0.26618922434107134,15,NA,NA,NA,1.0714285714285714,0.2672612419124244,14,NA,NA,NA,0.9333333333333333,0.2581988897471611,15,438.2142857142857,183.3093973718619,14,17,15,1915.4761904761906,868.8941858633342,14,1926.1904761904764,856.4664608347479,14,1926.1904761904764,856.4664608347479,1,distractor
1099_hurtado_2008_18,1099,hurtado_2008,18,0.2379094792871965,0.32586245346677617,14,NA,NA,NA,1,0,6,NA,NA,NA,0.2857142857142857,0.4688072309384954,14,696.25,490.0573945978165,4,6,14,1683.3333333333335,1001.9425576792758,6,1683.3333333333335,1001.9425576792758,6,1683.3333333333335,1001.9425576792758,-7,distractor
1099_hurtado_2008_24,1099,hurtado_2008,24,0.48264213676269585,0.2849629847803408,12,NA,NA,NA,1,0,10,NA,NA,NA,0.6666666666666666,0.49236596391733095,12,955.625,285.02427841451384,8,11,12,1953.3333333333335,653.4240299858607,10,1953.3333333333335,653.4240299858607,10,1953.3333333333335,653.4240299858607,-1,distractor
1100_hurtado_2008_18,1100,hurtado_2008,18,0.37792014915777294,0.40065561885630385,7,NA,NA,NA,1,0,4,NA,NA,NA,0.5714285714285714,0.5345224838248488,7,702.5,457.1196050634159,4,4,7,2200,986.5765724632495,4,2200,986.5765724632495,4,2200,986.5765724632495,-7,distractor
1100_hurtado_2008_24,1100,hurtado_2008,24,0.6879980663527274,0.2707502864709169,14,NA,NA,NA,1,0,14,NA,NA,NA,0.9285714285714286,0.2672612419124244,14,465,195.78900207451218,13,12,14,2176.190476190476,904.4456744448381,14,2176.190476190476,904.4456744448381,14,2176.190476190476,904.4456744448381,-1,distractor
1101_hurtado_2008_19,1101,hurtado_2008,19,0.3329798212019344,0.32024669911139436,12,NA,NA,NA,1,0,7,NA,NA,NA,0.5,0.5222329678670935,12,952.5,312.9496764657219,6,8,12,1900,594.7299418254505,7,1900,594.7299418254505,7,1900,594.7299418254505,-6,distractor
1102_hurtado_2008_18,1102,hurtado_2008,18,0.3389831168792054,0.3552955466511675,17,NA,NA,NA,1,0,9,NA,NA,NA,0.47058823529411764,0.5144957554275266,17,811.875,286.43046401227247,8,9,17,2103.703703703704,700.6830882242391,9,1913.3333333333335,893.7644067732922,10,2103.703703703704,700.6830882242391,-7,distractor
1102_hurtado_2008_24,1102,hurtado_2008,24,0.4693484992156986,0.32975726848215575,22,NA,NA,NA,1,0,16,NA,NA,NA,0.7272727272727273,0.4558423058385518,22,779.0625,273.39969976818435,16,19,22,2104.166666666667,724.9904213926632,16,1903.703703703704,897.0459063084182,18,2104.166666666667,724.9904213926632,-1,distractor
1103_hurtado_2008_19,1103,hurtado_2008,19,0.24445434539452346,0.3076083823950873,15,NA,NA,NA,1,0,7,NA,NA,NA,0.26666666666666666,0.45773770821706344,15,1046.25,467.8741818053225,4,7,15,1742.857142857143,762.7227751588593,7,1742.857142857143,762.7227751588593,7,1742.857142857143,762.7227751588593,-6,distractor
1103_hurtado_2008_24,1103,hurtado_2008,24,0.3134989631684298,0.36732103706720515,14,NA,NA,NA,1,0,7,NA,NA,NA,0.42857142857142855,0.5135525910130955,14,869.1666666666666,347.6408587417001,6,6,14,2000.0000000000002,784.5734863959881,7,2000.0000000000002,784.5734863959881,7,2000.0000000000002,784.5734863959881,-1,distractor
1104_hurtado_2008_18,1104,hurtado_2008,18,0.34666486104426136,0.3696286901245941,13,NA,NA,NA,1,0,7,NA,NA,NA,0.5384615384615384,0.5188745216627708,13,797.1428571428571,358.73454836477094,7,9,13,2128.571428571429,770.384360882322,7,2128.571428571429,770.384360882322,7,2128.571428571429,770.384360882322,-7,distractor
1104_hurtado_2008_24,1104,hurtado_2008,24,0.6344046492629347,0.32029907168798216,16,NA,NA,NA,1.1428571428571428,0.36313651960128146,14,NA,NA,NA,0.875,0.3415650255319866,16,509.64285714285717,310.269512407633,14,14,16,2285.714285714286,845.4467575076623,14,2345.2380952380954,810.9936021391431,14,2347.6190476190477,804.8691867716193,-1,distractor
1105_hurtado_2008_18,1105,hurtado_2008,18,0.155,0.37967091013139265,6,NA,NA,NA,1,NA,1,NA,NA,NA,0.16666666666666666,0.408248290463863,6,340,NA,1,0,6,3100,NA,1,3100,NA,1,3100,NA,-7,distractor
1106_hurtado_2008_18,1106,hurtado_2008,18,0.40307626275448055,0.3770320451505445,6,NA,NA,NA,1,0,4,NA,NA,NA,0.3333333333333333,0.5163977794943222,6,577.5,618.7184335382291,2,3,6,2050,972.3968097209882,4,2050,972.3968097209882,4,2050,972.3968097209882,-7,distractor
1106_hurtado_2008_24,1106,hurtado_2008,24,0.5836070240412918,0.31826116863679427,15,NA,NA,NA,1,0,14,NA,NA,NA,0.9333333333333333,0.2581988897471611,15,556.0714285714286,191.5541555422239,14,16,15,2007.1428571428573,909.8866813476133,14,2007.1428571428573,909.8866813476133,14,2007.1428571428573,909.8866813476133,-1,distractor
1107_hurtado_2008_18,1107,hurtado_2008,18,0.6632062253542794,0.2578233988183303,15,NA,NA,NA,1,0,14,NA,NA,NA,0.8666666666666667,0.3518657752744984,15,591.9230769230769,322.50024845945507,13,16,15,2347.6190476190477,720.8392883363667,14,2347.6190476190477,720.8392883363667,14,2347.6190476190477,720.8392883363667,-7,distractor
1107_hurtado_2008_24,1107,hurtado_2008,24,0.8250641961022702,0.14913547024583315,19,NA,NA,NA,1.105263157894737,0.3153017676423058,19,NA,NA,NA,1,0,19,387.36842105263156,209.64499371989035,19,12,19,2667.543859649123,776.794491233966,19,2675.438596491228,755.5426555486304,19,2682.4561403508774,739.9005956802436,-1,distractor
1108_hurtado_2008_19,1108,hurtado_2008,19,0.09744293757106802,0.2140622381053831,7,NA,NA,NA,1,NA,1,NA,NA,NA,0.14285714285714285,0.3779644730092272,7,1215,NA,1,1,7,1933.3333333333335,NA,1,1150,1107.8006238589246,2,1933.3333333333335,NA,-6,distractor
1108_hurtado_2008_24,1108,hurtado_2008,24,0.8430502809346164,0.12266692434601083,22,NA,NA,NA,1,0,22,NA,NA,NA,1,0,22,472.95454545454544,226.82938359936807,22,16,22,2857.575757575758,433.2944815527977,22,2857.575757575758,433.2944815527977,22,2857.575757575758,433.2944815527977,-1,distractor
1109_hurtado_2008_20,1109,hurtado_2008,20,0.304392438926658,0.31043817701398396,17,NA,NA,NA,1,0,9,NA,NA,NA,0.47058823529411764,0.5144957554275266,17,1018.125,370.1923968888147,8,10,17,1900,450.6168611531925,9,1900,450.6168611531925,9,1900,450.6168611531925,-5,distractor
1109_hurtado_2008_26,1109,hurtado_2008,26,0.5908914875637401,0.228986525373456,14,NA,NA,NA,1,0,14,NA,NA,NA,1,0,14,597.1428571428571,233.1697490416196,14,18,14,1864.2857142857144,826.7394804278846,14,1864.2857142857144,826.7394804278846,14,1864.2857142857144,826.7394804278846,1,distractor
1110_hurtado_2008_24,1110,hurtado_2008,24,0.36998554316043136,0.3619419510470988,11,NA,NA,NA,1,0,7,NA,NA,NA,0.45454545454545453,0.5222329678670935,11,525,227.48626332154652,5,8,11,1890.4761904761906,872.56842790446035,7,1890.4761904761906,872.56842790446035,7,1890.4761904761906,872.56842790446035,-1,distractor
1111_hurtado_2008_24,1111,hurtado_2008,24,0.744321810465588,0.22576209947387005,15,NA,NA,NA,1,0,14,NA,NA,NA,0.9333333333333333,0.2581988897471611,15,550.7142857142857,212.74630199133665,14,11,15,2585.714285714286,419.54682220168945,14,2585.714285714286,419.54682220168945,14,2585.714285714286,419.54682220168945,-1,distractor
1112_hurtado_2008_18,1112,hurtado_2008,18,0.7471167169255614,0.15598895641117425,13,NA,NA,NA,1,0,13,NA,NA,NA,1,0,13,549.6153846153846,201.95359964669214,13,11,13,2361.538461538462,628.90942553524,13,2361.538461538462,628.90942553524,13,2361.538461538462,628.90942553524,-7,distractor
1112_hurtado_2008_24,1112,hurtado_2008,24,0.7328197968083177,0.2629842641127304,16,NA,NA,NA,1.2666666666666666,0.45773770821706344,15,NA,NA,NA,0.9375,0.25,16,265,153.2388425208924,15,14,16,2364.444444444445,1058.4292544957773,15,2262.5,1118.787372642892,16,2402.222222222222,1006.3659805321754,-1,distractor
1113_hurtado_2008_18,1113,hurtado_2008,18,0.18637262105738703,0.19621825884583077,13,NA,NA,NA,1,0,7,NA,NA,NA,0.5384615384615384,0.5188745216627708,13,807.8571428571429,429.3197831342928,7,11,13,1052.3809523809525,454.5478595414972,7,1052.3809523809525,454.5478595414972,7,1052.3809523809525,454.5478595414972,-7,distractor
1114_hurtado_2008_18,1114,hurtado_2008,18,0.5720186573799024,0.3207018106540866,11,NA,NA,NA,1,0,9,NA,NA,NA,0.8181818181818182,0.40451991747794525,11,884.4444444444445,418.47524153500143,9,8,11,2311.1111111111113,629.5942255841369,9,2311.1111111111113,629.5942255841369,9,2311.1111111111113,629.5942255841369,-7,distractor
1114_hurtado_2008_25,1114,hurtado_2008,25,0.6513366972951797,0.27504511647220103,14,NA,NA,NA,1,0,12,NA,NA,NA,0.8571428571428571,0.36313651960128146,14,690,211.59566931467967,12,13,14,2475,536.9432752238181,12,2307.6923076923076,792.5759510461053,13,2475,536.9432752238181,0,distractor
1115_hurtado_2008_19,1115,hurtado_2008,19,0.7007253631936609,0.30775468968566067,18,NA,NA,NA,1,0,16,NA,NA,NA,0.8333333333333334,0.3834824944236852,18,451.6666666666667,190.36306164299637,15,11,18,2664.5833333333335,642.2724413275794,16,2664.5833333333335,642.2724413275794,16,2664.5833333333335,642.2724413275794,-6,distractor
1115_hurtado_2008_25,1115,hurtado_2008,25,0.8265776312596551,0.2004558097671421,22,NA,NA,NA,1.0454545454545454,0.21320071635561044,22,NA,NA,NA,1,0,22,416.1363636363636,205.06637611934,22,13,22,2754.545454545455,769.700378354248,22,2754.545454545455,769.700378354248,22,2754.545454545455,769.700378354248,0,distractor
1116_hurtado_2008_20,1116,hurtado_2008,20,0.4924600571471855,0.3339778872366268,12,NA,NA,NA,1,0,9,NA,NA,NA,0.6666666666666666,0.49236596391733095,12,708.75,341.6739255907179,8,9,12,1885.1851851851854,552.0444605462075,9,1885.1851851851854,552.0444605462075,9,1885.1851851851854,552.0444605462075,-5,distractor
1117_hurtado_2008_19,1117,hurtado_2008,19,0.5908578014270404,0.24988733913562916,17,NA,NA,NA,1,0,16,NA,NA,NA,0.7058823529411765,0.46966821831386213,17,925.4166666666666,334.6399580372187,12,15,17,1927.0833333333335,632.2468751295739,16,1927.0833333333335,632.2468751295739,16,1927.0833333333335,632.2468751295739,-6,distractor
1117_hurtado_2008_24,1117,hurtado_2008,24,0.5927128013610188,0.2691516329281675,13,NA,NA,NA,1,0,12,NA,NA,NA,0.9230769230769231,0.2773500981126146,13,654.5833333333334,277.2548739905489,12,15,13,2155.5555555555557,776.7236724213209,12,2155.5555555555557,776.7236724213209,12,2155.5555555555557,776.7236724213209,-1,distractor
1118_hurtado_2008_18,1118,hurtado_2008,18,0.40710453274791336,0.2782711632685843,14,NA,NA,NA,1,0,11,NA,NA,NA,0.5,0.5188745216627708,14,1068.5714285714287,209.87524639084774,7,11,14,1733.3333333333335,637.8784279852149,11,1733.3333333333335,637.8784279852149,11,1733.3333333333335,637.8784279852149,-7,distractor
1119_hurtado_2008_18,1119,hurtado_2008,18,0.44082368036127056,0.30415627448777266,15,NA,NA,NA,1.0909090909090908,0.30151134457776363,11,NA,NA,NA,0.6666666666666666,0.4879500364742666,15,697.5,282.3635363616674,10,16,15,1904.5454545454547,641.3566744319294,11,1918.1818181818182,618.6658829671107,11,1918.1818181818182,618.6658829671107,-7,distractor
1119_hurtado_2008_24,1119,hurtado_2008,24,0.6317758522416423,0.34567564493138575,18,NA,NA,NA,1,0,15,NA,NA,NA,0.8333333333333334,0.3834824944236852,18,511.6666666666667,112.54628677422754,15,14,18,2466.666666666667,790.7199853539149,15,2335.416666666667,926.9199294197723,16,2466.666666666667,790.7199853539149,-1,distractor
1120_hurtado_2008_18,1120,hurtado_2008,18,0.3556087597182747,0.336103477247155,16,NA,NA,NA,1,0,10,NA,NA,NA,0.375,0.5,16,840,326.7261850540908,6,9,16,1890.0000000000002,746.0265112953799,10,1890.0000000000002,746.0265112953799,10,1890.0000000000002,746.0265112953799,-7,distractor
1121_hurtado_2008_19,1121,hurtado_2008,19,0.43900859410511306,0.33088263296843057,16,NA,NA,NA,1,0,11,NA,NA,NA,0.5625,0.51234753829798,16,992.7777777777778,208.5831835130638,9,11,16,2045.4545454545455,489.0518552993304,11,2045.4545454545455,489.0518552993304,11,2045.4545454545455,489.0518552993304,-6,distractor
1121_hurtado_2008_24,1121,hurtado_2008,24,0.681491408870138,0.26331284444683895,18,NA,NA,NA,1,0,16,NA,NA,NA,0.8888888888888888,0.3233808333817773,18,675.9375,298.60352057536096,16,12,18,2381.25,777.7430547804713,16,2155.5555555555557,982.4605631626822,18,2381.25,777.7430547804713,-1,distractor
1122_hurtado_2008_20,1122,hurtado_2008,20,0.42449507220584504,0.18176733319180738,15,NA,NA,NA,1.2857142857142858,0.4688072309384954,14,NA,NA,NA,0.8666666666666667,0.3518657752744984,15,815,390.6458327778074,13,24,15,1071.4285714285716,425.79380725929576,14,1051.111111111111,484.9916815956035,15,1183.3333333333335,424.41513301036423,-5,distractor
1123_hurtado_2008_19,1123,hurtado_2008,19,0.6597617851466501,0.2381455605966163,18,NA,NA,NA,1,0,17,NA,NA,NA,0.8888888888888888,0.3233808333817773,18,794.6875,379.0579056467934,16,15,18,2354.901960784314,613.4987522026825,17,2354.901960784314,613.4987522026825,17,2354.901960784314,613.4987522026825,-6,distractor
1124_hurtado_2008_21,1124,hurtado_2008,21,0.4407970587510646,0.3185624110947344,14,NA,NA,NA,1,0,10,NA,NA,NA,0.6428571428571429,0.4972451580988469,14,1020.5555555555555,207.20527931927262,9,10,14,2043.3333333333335,539.1007601827599,10,2043.3333333333335,539.1007601827599,10,2043.3333333333335,539.1007601827599,-4,distractor
1413_garrison_bergelson_2020_17,1413,garrison_bergelson_2020,17,0.3290094339622642,0.31746519562753145,8,-0.11084905660377359,0.3785456953648962,4,1.2,0.44721359549995793,5,NA,NA,NA,0.625,0.5175491695067657,8,570,249.62471832733232,5,9,8,102.6,55.774546165791435,5,NA,NA,NA,102.8,55.50855789876008,-8,distractor
1414_garrison_bergelson_2020_16,1414,garrison_bergelson_2020,16,0.6567356113164322,0.13550305013265884,9,0.30542452830188677,0.1682269226761747,8,1.2222222222222223,0.44095855184409843,9,NA,NA,NA,0.8888888888888888,0.3333333333333333,9,358.75,191.6796061884817,8,14,9,121.77777777777777,39.87724218704754,9,NA,NA,NA,132.22222222222223,30.35530339898523,-9,distractor
1415_garrison_bergelson_2020_15,1415,garrison_bergelson_2020,15,0.6915987345322475,0.1956736574772334,5,0.6415094339622642,0.17344128595141736,2,1,0,5,NA,NA,NA,1,0,5,415,319.66779631361055,5,5,5,122.8,33.89985250705377,5,NA,NA,NA,122.8,33.89985250705377,-10,distractor
1416_garrison_bergelson_2020_15,1416,garrison_bergelson_2020,15,0.35617575122292106,0.2789649887968527,6,-0.10377358490566035,0,2,1,0,5,NA,NA,NA,0.3333333333333333,0.5163977794943222,6,677.5,194.45436482630058,2,5,6,79.2,42.487645263064415,5,NA,NA,NA,79.2,42.487645263064415,-10,distractor
1417_garrison_bergelson_2020_17,1417,garrison_bergelson_2020,17,0.7479784366576819,0.23164263246709813,7,0.2924528301886793,0,2,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,207.85714285714286,81.28433340529315,7,4,7,147.71428571428572,58.33727877813719,7,NA,NA,NA,148,57.93099343184095,-8,distractor
1418_garrison_bergelson_2020_17,1418,garrison_bergelson_2020,17,0.4693396226415094,0.42080578177550076,8,-0.34905660377358494,5.551115123125783e-17,2,1.2,0.44721359549995793,5,NA,NA,NA,0.625,0.5175491695067657,8,260,113.74313166077326,5,4,8,144.6,59.956651007206865,5,NA,NA,NA,146.4,57.34806012412277,-8,distractor
1421_garrison_bergelson_2020_14,1421,garrison_bergelson_2020,14,0.39645459987618975,0.33283360120615557,9,-0.3561320754716981,0.2136243095412992,4,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,0.6666666666666666,0.5,9,685.8333333333334,391.60460501207933,6,11,9,85.42857142857143,58.71642911161277,7,NA,NA,NA,85.42857142857143,58.71642911161277,-11,distractor
1422_garrison_bergelson_2020_17,1422,garrison_bergelson_2020,17,0.6159029649595688,0.2022416711167187,7,0.11556603773584909,0.26961168231024973,4,1.5714285714285714,0.5345224838248488,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,315,146.6287829861518,6,14,7,96.85714285714286,61.26017894039752,7,NA,NA,NA,106.57142857142857,55.53034348551292,-8,distractor
