recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1470_hurtado_2008_18,18,0.9468954248366013,0.18395964459473368,12,NA,NA,NA,1.1666666666666667,0.3892494720807615,12,0.9166666666666666,0.28867513459481287,12,NA,NA,NA,NA,NA,NA,1,12,1482.638888888889,475.3581628589468,12,1497.2222222222222,462.1443941858876,12,3044.444444444445,829.7904485785484,-7
1471_hurtado_2008_24,24,0.7276618699592741,0.3307412735912697,14,NA,NA,NA,1,0,13,0.7142857142857143,0.4688072309384954,14,NA,NA,NA,NA,NA,NA,7,14,1282.0512820512822,458.58384762128867,13,1282.0512820512822,458.58384762128867,13,2564.1025641025644,917.1676952425773,-1
1472_hurtado_2008_18,18,0.6712703443813165,0.34524184090528554,13,NA,NA,NA,1,0,12,0.6153846153846154,0.5063696835418333,13,NA,NA,NA,NA,NA,NA,6,13,1222.2222222222222,602.3662655271442,12,1222.2222222222222,602.3662655271442,12,2444.4444444444443,1204.7325310542883,-7
1473_hurtado_2008_26,26,0.7764672380111751,0.24869763030983624,9,NA,NA,NA,1.2222222222222223,0.44095855184409843,9,0.5555555555555556,0.5270462766947299,9,NA,NA,NA,NA,NA,NA,7,9,1210.1851851851852,584.5489978301199,9,1229.6296296296298,558.1329104066632,9,2459.2592592592596,1116.2658208133264,1
1474_hurtado_2008_18,18,0.8659073163477532,0.2950763780078622,14,NA,NA,NA,1.0769230769230769,0.2773500981126146,13,0.7857142857142857,0.4258153136263201,14,NA,NA,NA,NA,NA,NA,3,14,1575,464.55374843518933,13,1551.2820512820513,523.93903105429,13,3197.4358974358975,828.8168204961347,-7
1475_hurtado_2008_24,24,0.7915858005681837,0.2558555260038485,23,NA,NA,NA,1.1363636363636365,0.35125008665710444,22,0.8260869565217391,0.38755338788158983,23,NA,NA,NA,NA,NA,NA,13,23,1314.7727272727273,449.16097427100766,22,1300,475.90070548537904,22,2684.848484848485,845.3875647773243,-1
1476_hurtado_2008_18,18,0.8252688172043011,0.3494623655913978,4,NA,NA,NA,1,0,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,1,4,1437.5,658.3333333333334,4,1437.5,658.3333333333334,4,2875,1316.6666666666667,-7
1477_hurtado_2008_24,24,0.993374710605389,0.0120476545465276,6,NA,NA,NA,1,0,6,1,0,6,NA,NA,NA,NA,NA,NA,0,6,1616.6666666666667,266.66666666666663,6,1616.6666666666667,266.66666666666663,6,3233.3333333333335,533.3333333333333,-1
1478_hurtado_2008_19,19,0.8008294589313388,0.3351679820221566,18,NA,NA,NA,1,0,16,0.7777777777777778,0.4277926319464986,18,NA,NA,NA,NA,NA,NA,5,18,1569.7916666666667,334.67611485113764,16,1569.7916666666667,334.67611485113764,16,3139.5833333333335,669.3522297022753,-6
1479_hurtado_2008_18,18,0.6937303690709482,0.3511018582400781,14,NA,NA,NA,1,0,14,0.6428571428571429,0.4972451580988469,14,NA,NA,NA,NA,NA,NA,7,14,1194.047619047619,637.9590568694501,14,1194.047619047619,637.9590568694501,14,2388.095238095238,1275.9181137389003,-7
