recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
160_pomper_saffran_2016_43,5,yellow,43,160,yellow,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,18
160_pomper_saffran_2016_43,7,white,43,160,white,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,18
161_pomper_saffran_2016_44,1,orange,44,161,orange,target,39,33,0.5416666666666666,NA,1,NA,1,NA,1,650,650,1300,19
161_pomper_saffran_2016_44,2,red,44,161,red,target,77,0,1,NA,1,NA,1,NA,0,1283.3333333333335,1283.3333333333335,2566.666666666667,19
161_pomper_saffran_2016_44,7,orange,44,161,orange,target,23,71,0.24468085106382978,NA,1,NA,0,NA,1,266.6666666666667,266.6666666666667,533.3333333333334,19
162_pomper_saffran_2016_45,10,blue,45,162,blue,target,63,34,0.6494845360824743,NA,2,NA,0,NA,2,525,600,1200,20
162_pomper_saffran_2016_45,12,brown,45,162,brown,target,97,6,0.941747572815534,NA,1,NA,1,NA,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,20
163_pomper_saffran_2016_46,1,blue,46,163,blue,target,75,28,0.7281553398058253,NA,2,NA,0,NA,2,625,616.6666666666667,1266.6666666666667,21
163_pomper_saffran_2016_46,2,green,46,163,green,target,91,9,0.91,NA,1,NA,0,NA,0,1383.3333333333335,1383.3333333333335,2766.666666666667,21
163_pomper_saffran_2016_46,4,brown,46,163,brown,target,66,24,0.7333333333333333,0.6226415094339622,1,NA,0,NA,1,983.3333333333334,983.3333333333334,1966.6666666666667,21
163_pomper_saffran_2016_46,6,yellow,46,163,yellow,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,21
163_pomper_saffran_2016_46,7,blue,46,163,blue,target,60,44,0.5769230769230769,NA,2,NA,0,NA,2,500.00000000000006,516.6666666666667,1033.3333333333335,21
163_pomper_saffran_2016_46,8,white,46,163,white,target,106,0,1,0.7735849056603774,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,21
165_pomper_saffran_2016_46,4,blue,46,165,blue,target,59,32,0.6483516483516484,NA,2,NA,0,NA,2,441.6666666666667,466.6666666666667,933.3333333333334,21
165_pomper_saffran_2016_46,5,brown,46,165,brown,target,63,0,1,NA,1,NA,1,NA,0,1050,1050,2100,21
165_pomper_saffran_2016_46,6,blue,46,165,blue,target,57,23,0.7125,NA,1,NA,1,NA,1,950.0000000000001,950.0000000000001,1900.0000000000002,21
166_pomper_saffran_2016_47,9,orange,47,166,orange,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,22
166_pomper_saffran_2016_47,12,white,47,166,white,target,100,2,0.9803921568627451,NA,1,NA,1,NA,0,1666.6666666666667,1666.6666666666667,3333.3333333333335,22
166_pomper_saffran_2016_47,15,orange,47,166,orange,target,95,0,1,NA,2,NA,1,NA,0,791.6666666666667,1216.6666666666667,2433.3333333333335,22
167_pomper_saffran_2016_46,2,blue,46,167,blue,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,21
167_pomper_saffran_2016_46,3,black,46,167,black,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,21
167_pomper_saffran_2016_46,6,green,46,167,green,target,97,8,0.9238095238095239,NA,1,NA,0,NA,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,21
167_pomper_saffran_2016_46,7,white,46,167,white,target,93,8,0.9207920792079208,NA,1,NA,0,NA,0,1550,1550,3100,21
769_swingley_aslin_2002_15,5,tog,15,439,tog,target,60,45,0.5714285714285714,NA,1,NA,1,NA,1,1000.0000000000001,1000.0000000000001,2000.0000000000002,-10
769_swingley_aslin_2002_15,9,cur,15,439,cur,target,44,58,0.43137254901960786,NA,2,NA,0,NA,2,366.6666666666667,483.33333333333337,966.6666666666667,-10
769_swingley_aslin_2002_15,10,vaby,15,439,vaby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
769_swingley_aslin_2002_15,18,vaby,15,439,vaby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
769_swingley_aslin_2002_15,23,cur,15,439,cur,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
769_swingley_aslin_2002_15,25,pity,15,439,pity,target,86,16,0.8431372549019608,NA,2,NA,0,NA,2,716.6666666666667,250.00000000000003,2366.666666666667,-10
770_swingley_aslin_2002_15,6,tog,15,440,tog,target,83,0,1,NA,2,NA,1,NA,0,691.6666666666667,600,1566.6666666666667,-10
770_swingley_aslin_2002_15,9,gall,15,440,gall,target,7,93,0.07,NA,NA,NA,0,NA,0,NA,NA,NA,-10
771_swingley_aslin_2002_15,16,gall,15,441,gall,target,51,54,0.4857142857142857,NA,1,NA,0,NA,1,850.0000000000001,850.0000000000001,1700.0000000000002,-10
771_swingley_aslin_2002_15,17,vaby,15,441,vaby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
772_swingley_aslin_2002_15,1,pity,15,442,pity,target,57,47,0.5480769230769231,NA,1,NA,0,NA,1,866.6666666666667,866.6666666666667,1733.3333333333335,-10
772_swingley_aslin_2002_15,8,vaby,15,442,vaby,target,73,31,0.7019230769230769,NA,2,NA,0,NA,2,608.3333333333334,800,1600,-10
772_swingley_aslin_2002_15,12,opple,15,442,opple,target,85,20,0.8095238095238095,NA,2,NA,0,NA,2,708.3333333333334,533.3333333333334,1766.6666666666667,-10
772_swingley_aslin_2002_15,17,vaby,15,442,vaby,target,62,42,0.5961538461538461,NA,1,NA,0,NA,1,916.6666666666667,916.6666666666667,1833.3333333333335,-10
773_swingley_aslin_2002_16,50,mog,16,443,mog,target,12,93,0.11428571428571428,NA,1,NA,0,NA,1,200,200,400,-9
773_swingley_aslin_2002_16,51,kier,16,443,kier,target,31,72,0.30097087378640774,NA,2,NA,0,NA,2,258.33333333333337,283.33333333333337,566.6666666666667,-9
773_swingley_aslin_2002_16,52,raby,16,443,raby,target,61,41,0.5980392156862745,NA,1,NA,1,NA,1,1016.6666666666667,1016.6666666666667,2033.3333333333335,-9
773_swingley_aslin_2002_16,54,opal,16,443,opal,target,93,10,0.9029126213592233,NA,2,NA,0,NA,0,775,816.6666666666667,1633.3333333333335,-9
773_swingley_aslin_2002_16,55,shawl,16,443,shawl,target,76,28,0.7307692307692307,NA,2,NA,0,NA,2,633.3333333333334,316.6666666666667,1900.0000000000002,-9
773_swingley_aslin_2002_16,56,raby,16,443,raby,target,60,44,0.5769230769230769,NA,1,NA,0,NA,2,1000.0000000000001,1000.0000000000001,2000.0000000000002,-9
773_swingley_aslin_2002_16,59,yitty,16,443,yitty,target,91,13,0.875,NA,1,NA,1,NA,1,1516.6666666666667,1516.6666666666667,3033.3333333333335,-9
774_swingley_aslin_2002_15,49,yitty,15,444,yitty,target,95,11,0.8962264150943396,NA,2,NA,0,NA,0,791.6666666666667,816.6666666666667,1633.3333333333335,-10
775_swingley_aslin_2002_15,34,yitty,15,445,yitty,target,73,22,0.7684210526315789,NA,1,NA,1,NA,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,-10
775_swingley_aslin_2002_15,36,mog,15,445,mog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
775_swingley_aslin_2002_15,40,shawl,15,445,shawl,target,75,24,0.7575757575757576,NA,2,NA,0,NA,2,575,716.6666666666667,1433.3333333333335,-10
775_swingley_aslin_2002_15,41,raby,15,445,raby,target,86,17,0.8349514563106796,NA,2,NA,0,NA,2,716.6666666666667,250.00000000000003,2366.666666666667,-10
775_swingley_aslin_2002_15,43,mog,15,445,mog,target,72,33,0.6857142857142857,NA,1,NA,1,NA,1,1200,1200,2400,-10
775_swingley_aslin_2002_15,44,yitty,15,445,yitty,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
776_swingley_aslin_2002_14,34,yitty,14,446,yitty,target,68,34,0.6666666666666666,NA,2,NA,0,NA,2,566.6666666666667,750,1500,-11
776_swingley_aslin_2002_14,35,kier,14,446,kier,target,68,37,0.6476190476190476,NA,1,NA,1,NA,1,1133.3333333333335,1133.3333333333335,2266.666666666667,-11
776_swingley_aslin_2002_14,37,raby,14,446,raby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
776_swingley_aslin_2002_14,38,shawl,14,446,shawl,target,92,13,0.8761904761904762,NA,1,NA,1,NA,1,1533.3333333333335,1533.3333333333335,3066.666666666667,-11
776_swingley_aslin_2002_14,39,opal,14,446,opal,target,100,0,1,NA,2,NA,1,NA,0,833.3333333333334,983.3333333333334,1966.6666666666667,-11
776_swingley_aslin_2002_14,42,kier,14,446,kier,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
776_swingley_aslin_2002_14,43,mog,14,446,mog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
777_swingley_aslin_2002_15,42,yitty,15,447,yitty,target,33,71,0.3173076923076923,NA,1,NA,0,NA,1,483.33333333333337,483.33333333333337,966.6666666666667,-10
777_swingley_aslin_2002_15,47,raby,15,447,raby,target,87,18,0.8285714285714286,NA,1,NA,1,NA,1,1450,1450,2900,-10
777_swingley_aslin_2002_15,55,shawl,15,447,shawl,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
778_swingley_aslin_2002_15,37,kier,15,448,kier,target,68,12,0.85,NA,1,NA,0,NA,1,1050,1050,2100,-10
778_swingley_aslin_2002_15,76,mog,15,448,mog,target,75,30,0.7142857142857143,NA,2,NA,1,NA,2,625.0000000000001,1000.0000000000001,2000.0000000000002,-10
778_swingley_aslin_2002_15,87,raby,15,448,raby,target,45,59,0.4326923076923077,NA,1,NA,0,NA,1,733.3333333333334,733.3333333333334,1466.6666666666667,-10
779_swingley_aslin_2002_14,92,raby,14,449,raby,target,18,86,0.17307692307692307,NA,1,NA,0,NA,1,233.33333333333334,233.33333333333334,466.6666666666667,-11
779_swingley_aslin_2002_14,94,mog,14,449,mog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
779_swingley_aslin_2002_14,97,shawl,14,449,shawl,target,92,13,0.8761904761904762,NA,1,NA,1,NA,1,1533.3333333333335,1533.3333333333335,3066.666666666667,-11
779_swingley_aslin_2002_14,100,mog,14,449,mog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
779_swingley_aslin_2002_14,108,opal,14,449,opal,target,77,27,0.7403846153846154,NA,2,NA,0,NA,2,641.6666666666667,266.6666666666667,2033.3333333333335,-11
780_swingley_aslin_2002_14,48,opal,14,450,opal,target,69,35,0.6634615384615384,NA,2,NA,0,NA,2,575,600,1200,-11
780_swingley_aslin_2002_14,50,mog,14,450,mog,target,53,51,0.5096153846153846,NA,1,NA,0,NA,1,883.3333333333334,883.3333333333334,1766.6666666666667,-11
780_swingley_aslin_2002_14,54,opal,14,450,opal,target,48,55,0.46601941747572817,NA,2,NA,0,NA,2,400,250.00000000000003,1100,-11
780_swingley_aslin_2002_14,55,shawl,14,450,shawl,target,43,60,0.4174757281553398,NA,1,NA,0,NA,2,600,600,1200,-11
781_swingley_aslin_2002_15,46,yitty,15,451,yitty,target,51,46,0.5257731958762887,NA,2,NA,0,NA,2,425,550,1100,-10
781_swingley_aslin_2002_15,55,kier,15,451,kier,target,74,0,1,NA,2,NA,1,NA,0,616.6666666666667,333.33333333333337,1800.0000000000002,-10
781_swingley_aslin_2002_15,94,mog,15,451,mog,target,55,50,0.5238095238095238,NA,1,NA,0,NA,1,916.6666666666667,916.6666666666667,1833.3333333333335,-10
781_swingley_aslin_2002_15,101,yitty,15,451,yitty,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
781_swingley_aslin_2002_15,105,raby,15,451,raby,target,52,50,0.5098039215686274,NA,1,NA,0,NA,1,866.6666666666667,866.6666666666667,1733.3333333333335,-10
781_swingley_aslin_2002_15,108,opal,15,451,opal,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
782_swingley_aslin_2002_15,34,yitty,15,452,yitty,target,56,47,0.5436893203883495,NA,1,NA,0,NA,1,783.3333333333334,783.3333333333334,1566.6666666666667,-10
782_swingley_aslin_2002_15,35,kier,15,452,kier,target,72,30,0.7058823529411765,NA,2,NA,1,NA,2,600.0000000000001,950.0000000000001,1900.0000000000002,-10
783_swingley_aslin_2002_15,34,yitty,15,453,yitty,target,62,39,0.6138613861386139,NA,2,NA,0,NA,2,516.6666666666667,550,1100,-10
783_swingley_aslin_2002_15,37,raby,15,453,raby,target,64,41,0.6095238095238096,NA,1,NA,1,NA,1,1066.6666666666667,1066.6666666666667,2133.3333333333335,-10
783_swingley_aslin_2002_15,39,opal,15,453,opal,target,49,33,0.5975609756097561,NA,1,NA,0,NA,1,816.6666666666667,816.6666666666667,1633.3333333333335,-10
783_swingley_aslin_2002_15,41,raby,15,453,raby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
784_swingley_aslin_2002_15,47,raby,15,454,raby,target,60,45,0.5714285714285714,NA,1,NA,1,NA,1,1000.0000000000001,1000.0000000000001,2000.0000000000002,-10
784_swingley_aslin_2002_15,55,shawl,15,454,shawl,target,37,67,0.3557692307692308,NA,2,NA,0,NA,2,308.33333333333337,200,833.3333333333334,-10
784_swingley_aslin_2002_15,61,raby,15,454,raby,target,44,61,0.41904761904761906,NA,1,NA,0,NA,1,733.3333333333334,733.3333333333334,1466.6666666666667,-10
785_swingley_aslin_2002_14,45,opal,14,455,opal,target,39,65,0.375,NA,1,NA,0,NA,1,650,650,1300,-11
785_swingley_aslin_2002_14,46,yitty,14,455,yitty,target,87,16,0.8446601941747572,NA,2,NA,0,NA,2,725,350,2200,-11
785_swingley_aslin_2002_14,50,shawl,14,455,shawl,target,62,41,0.6019417475728155,NA,2,NA,0,NA,2,516.6666666666667,516.6666666666667,1033.3333333333335,-11
785_swingley_aslin_2002_14,52,shawl,14,455,shawl,target,68,33,0.6732673267326733,NA,2,NA,0,NA,2,566.6666666666667,616.6666666666667,1233.3333333333335,-11
785_swingley_aslin_2002_14,53,raby,14,455,raby,target,68,34,0.6666666666666666,NA,1,NA,0,NA,1,1050,1050,2100,-11
785_swingley_aslin_2002_14,56,yitty,14,455,yitty,target,91,0,1,NA,1,NA,1,NA,0,1516.6666666666667,1516.6666666666667,3033.3333333333335,-11
786_swingley_aslin_2002_15,35,kier,15,456,kier,target,30,69,0.30303030303030304,NA,1,NA,0,NA,2,266.6666666666667,266.6666666666667,533.3333333333334,-10
786_swingley_aslin_2002_15,37,raby,15,456,raby,target,28,76,0.2692307692307692,NA,1,NA,0,NA,1,466.6666666666667,466.6666666666667,933.3333333333334,-10
786_swingley_aslin_2002_15,38,shawl,15,456,shawl,target,78,18,0.8125,NA,2,NA,0,NA,2,650.0000000000001,266.6666666666667,2066.666666666667,-10
786_swingley_aslin_2002_15,39,opal,15,456,opal,target,84,18,0.8235294117647058,NA,2,NA,0,NA,2,700,350,2100,-10
786_swingley_aslin_2002_15,44,yitty,15,456,yitty,target,50,51,0.49504950495049505,NA,2,NA,0,NA,2,416.6666666666667,550,1100,-10
786_swingley_aslin_2002_15,45,opal,15,456,opal,target,82,23,0.780952380952381,NA,1,NA,1,NA,1,1200,1200,2400,-10
787_swingley_aslin_2002_14,54,opal,14,457,opal,target,82,21,0.7961165048543689,NA,2,NA,0,NA,2,683.3333333333334,416.6666666666667,1900.0000000000002,-11
787_swingley_aslin_2002_14,55,shawl,14,457,shawl,target,45,56,0.44554455445544555,NA,2,NA,0,NA,2,375,216.66666666666669,1066.6666666666667,-11
787_swingley_aslin_2002_14,56,raby,14,457,raby,target,76,27,0.7378640776699029,NA,2,NA,0,NA,2,633.3333333333334,450.00000000000006,1633.3333333333335,-11
787_swingley_aslin_2002_14,59,yitty,14,457,yitty,target,56,30,0.6511627906976745,NA,2,NA,0,NA,2,416.66666666666674,516.6666666666667,1033.3333333333335,-11
788_swingley_aslin_2002_15,50,mog,15,458,mog,target,74,30,0.7115384615384616,NA,1,NA,1,NA,1,1200,1200,2400,-10
788_swingley_aslin_2002_15,51,kier,15,458,kier,target,4,101,0.0380952380952381,NA,NA,NA,0,NA,0,NA,NA,NA,-10
788_swingley_aslin_2002_15,52,raby,15,458,raby,target,68,34,0.6666666666666666,NA,1,NA,0,NA,1,1116.6666666666667,1116.6666666666667,2233.3333333333335,-10
788_swingley_aslin_2002_15,53,shawl,15,458,shawl,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
788_swingley_aslin_2002_15,54,opal,15,458,opal,target,73,31,0.7019230769230769,NA,1,NA,1,NA,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,-10
788_swingley_aslin_2002_15,55,shawl,15,458,shawl,target,73,31,0.7019230769230769,NA,1,NA,1,NA,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,-10
788_swingley_aslin_2002_15,56,raby,15,458,raby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
789_swingley_aslin_2002_15,48,kier,15,459,kier,target,61,42,0.5922330097087378,NA,2,NA,0,NA,2,508.33333333333337,600,1200,-10
789_swingley_aslin_2002_15,50,shawl,15,459,shawl,target,66,35,0.6534653465346535,NA,2,NA,0,NA,2,550,616.6666666666667,1233.3333333333335,-10
790_swingley_aslin_2002_15,95,gall,15,460,gall,target,64,41,0.6095238095238096,NA,1,NA,1,NA,1,1066.6666666666667,1066.6666666666667,2133.3333333333335,-10
790_swingley_aslin_2002_15,102,tog,15,460,tog,target,77,25,0.7549019607843137,NA,2,NA,0,NA,2,641.6666666666667,583.3333333333334,1400,-10
791_swingley_aslin_2002_14,6,tog,14,461,tog,target,41,62,0.39805825242718446,NA,1,NA,0,NA,1,683.3333333333334,683.3333333333334,1366.6666666666667,-11
791_swingley_aslin_2002_14,8,vaby,14,461,vaby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
791_swingley_aslin_2002_14,9,gall,14,461,gall,target,84,18,0.8235294117647058,NA,2,NA,0,NA,2,700,616.6666666666667,1566.6666666666667,-11
791_swingley_aslin_2002_14,12,opple,14,461,opple,target,76,29,0.7238095238095238,NA,1,NA,1,NA,1,1266.6666666666667,1266.6666666666667,2533.3333333333335,-11
791_swingley_aslin_2002_14,14,cur,14,461,cur,target,72,0,1,NA,1,NA,1,NA,0,1200,1200,2400,-11
791_swingley_aslin_2002_14,20,tog,14,461,tog,target,83,22,0.7904761904761904,NA,1,NA,1,NA,1,1383.3333333333335,1383.3333333333335,2766.666666666667,-11
792_swingley_aslin_2002_14,3,pity,14,462,pity,target,77,27,0.7403846153846154,NA,1,NA,1,NA,1,1200,1200,2400,-11
792_swingley_aslin_2002_14,9,cur,14,462,cur,target,78,25,0.7572815533980582,NA,2,NA,0,NA,2,650,650,1300,-11
792_swingley_aslin_2002_14,10,vaby,14,462,vaby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
792_swingley_aslin_2002_14,13,opple,14,462,opple,target,84,20,0.8076923076923077,NA,2,NA,0,NA,2,700,583.3333333333334,1633.3333333333335,-11
792_swingley_aslin_2002_14,17,gall,14,462,gall,target,80,20,0.8,NA,2,NA,0,NA,2,666.6666666666667,550,1566.6666666666667,-11
792_swingley_aslin_2002_14,20,tog,14,462,tog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
793_swingley_aslin_2002_15,2,opple,15,463,opple,target,52,49,0.5148514851485149,NA,1,NA,0,NA,1,866.6666666666667,866.6666666666667,1733.3333333333335,-10
793_swingley_aslin_2002_15,5,tog,15,463,tog,target,47,54,0.46534653465346537,NA,1,NA,0,NA,1,783.3333333333334,783.3333333333334,1566.6666666666667,-10
793_swingley_aslin_2002_15,9,cur,15,463,cur,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
793_swingley_aslin_2002_15,18,vaby,15,463,vaby,target,74,27,0.7326732673267327,NA,2,NA,0,NA,2,616.6666666666667,850.0000000000001,1700.0000000000002,-10
794_swingley_aslin_2002_15,21,cur,15,464,cur,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
794_swingley_aslin_2002_15,131,cur,15,464,cur,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
794_swingley_aslin_2002_15,133,tog,15,464,tog,target,38,64,0.37254901960784315,NA,2,NA,0,NA,2,316.6666666666667,250.00000000000003,766.6666666666667,-10
794_swingley_aslin_2002_15,134,opple,15,464,opple,target,37,67,0.3557692307692308,NA,1,NA,0,NA,1,616.6666666666667,616.6666666666667,1233.3333333333335,-10
794_swingley_aslin_2002_15,139,vaby,15,464,vaby,target,65,35,0.65,NA,2,NA,0,NA,3,541.6666666666667,533.3333333333334,1100,-10
795_swingley_aslin_2002_15,133,tog,15,465,tog,target,91,10,0.900990099009901,NA,1,NA,0,NA,0,1366.6666666666667,1366.6666666666667,2733.3333333333335,-10
795_swingley_aslin_2002_15,138,pity,15,465,pity,target,33,71,0.3173076923076923,NA,1,NA,0,NA,1,550,550,1100,-10
795_swingley_aslin_2002_15,139,vaby,15,465,vaby,target,78,26,0.75,NA,2,NA,0,NA,2,650,600,1400,-10
796_swingley_aslin_2002_15,1,pity,15,466,pity,target,74,28,0.7254901960784313,NA,1,NA,1,NA,1,1183.3333333333335,1183.3333333333335,2366.666666666667,-10
796_swingley_aslin_2002_15,131,cur,15,466,cur,target,75,28,0.7281553398058253,NA,2,NA,1,NA,2,625.0000000000001,1000.0000000000001,2000.0000000000002,-10
796_swingley_aslin_2002_15,133,tog,15,466,tog,target,67,38,0.638095238095238,NA,1,NA,1,NA,1,1116.6666666666667,1116.6666666666667,2233.3333333333335,-10
796_swingley_aslin_2002_15,137,tog,15,466,tog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-10
797_swingley_aslin_2002_14,5,tog,14,467,tog,target,79,26,0.7523809523809524,NA,1,NA,1,NA,1,1316.6666666666667,1316.6666666666667,2633.3333333333335,-11
797_swingley_aslin_2002_14,9,cur,14,467,cur,target,1,103,0.009615384615384616,NA,NA,NA,0,NA,0,NA,NA,NA,-11
797_swingley_aslin_2002_14,11,gall,14,467,gall,target,21,46,0.31343283582089554,NA,1,NA,0,NA,2,216.66666666666669,216.66666666666669,433.33333333333337,-11
797_swingley_aslin_2002_14,13,opple,14,467,opple,target,13,90,0.1262135922330097,NA,1,NA,0,NA,1,216.66666666666669,216.66666666666669,433.33333333333337,-11
797_swingley_aslin_2002_14,17,gall,14,467,gall,target,3,102,0.02857142857142857,NA,NA,NA,0,NA,0,NA,NA,NA,-11
797_swingley_aslin_2002_14,20,tog,14,467,tog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
798_swingley_aslin_2002_14,20,pity,14,468,pity,target,43,62,0.4095238095238095,NA,1,NA,0,NA,1,716.6666666666667,716.6666666666667,1433.3333333333335,-11
798_swingley_aslin_2002_14,95,gall,14,468,gall,target,33,69,0.3235294117647059,NA,1,NA,0,NA,2,550,550,1100,-11
798_swingley_aslin_2002_14,98,pity,14,468,pity,target,55,10,0.8461538461538461,NA,2,NA,1,NA,0,458.33333333333337,333.33333333333337,1166.6666666666667,-11
798_swingley_aslin_2002_14,99,tog,14,468,tog,target,57,47,0.5480769230769231,NA,1,NA,1,NA,1,950.0000000000001,950.0000000000001,1900.0000000000002,-11
798_swingley_aslin_2002_14,103,vaby,14,468,vaby,target,86,18,0.8269230769230769,NA,1,NA,1,NA,1,1266.6666666666667,1266.6666666666667,2533.3333333333335,-11
799_swingley_aslin_2002_14,132,vaby,14,469,vaby,target,91,15,0.8584905660377359,NA,1,NA,1,NA,1,1516.6666666666667,1516.6666666666667,3033.3333333333335,-11
800_swingley_aslin_2002_14,5,tog,14,470,tog,target,73,29,0.7156862745098039,NA,1,NA,0,NA,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,-11
800_swingley_aslin_2002_14,10,vaby,14,470,vaby,target,57,46,0.5533980582524272,NA,2,NA,0,NA,2,475,733.3333333333334,1466.6666666666667,-11
800_swingley_aslin_2002_14,13,opple,14,470,opple,target,58,46,0.5576923076923077,NA,2,NA,0,NA,2,483.33333333333337,200,1533.3333333333335,-11
800_swingley_aslin_2002_14,20,tog,14,470,tog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
800_swingley_aslin_2002_14,25,pity,14,470,pity,target,76,27,0.7378640776699029,NA,1,NA,1,NA,1,1266.6666666666667,1266.6666666666667,2533.3333333333335,-11
801_swingley_aslin_2002_14,95,gall,14,471,gall,target,81,23,0.7788461538461539,NA,1,NA,1,NA,1,1350,1350,2700,-11
801_swingley_aslin_2002_14,97,vaby,14,471,vaby,target,40,65,0.38095238095238093,NA,1,NA,0,NA,1,666.6666666666667,666.6666666666667,1333.3333333333335,-11
801_swingley_aslin_2002_14,98,pity,14,471,pity,target,65,28,0.6989247311827957,NA,2,NA,0,NA,2,541.6666666666667,533.3333333333334,1100,-11
801_swingley_aslin_2002_14,99,tog,14,471,tog,target,73,31,0.7019230769230769,NA,1,NA,1,NA,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,-11
801_swingley_aslin_2002_14,101,gall,14,471,gall,target,68,37,0.6476190476190476,NA,1,NA,1,NA,1,1133.3333333333335,1133.3333333333335,2266.666666666667,-11
801_swingley_aslin_2002_14,102,tog,14,471,tog,target,72,29,0.7128712871287128,NA,1,NA,1,NA,1,1016.6666666666667,1016.6666666666667,2033.3333333333335,-11
801_swingley_aslin_2002_14,119,cur,14,471,cur,target,73,31,0.7019230769230769,NA,2,NA,0,NA,2,608.3333333333334,666.6666666666667,1333.3333333333335,-11
802_swingley_aslin_2002_15,94,mog,15,472,mog,target,69,23,0.75,NA,1,NA,1,NA,1,1150,1150,2300,-10
802_swingley_aslin_2002_15,100,mog,15,472,mog,target,55,48,0.5339805825242718,NA,2,NA,0,NA,2,458.33333333333337,333.33333333333337,1166.6666666666667,-10
803_swingley_aslin_2002_15,46,shawl,15,473,shawl,target,33,64,0.3402061855670103,NA,1,NA,0,NA,1,466.6666666666667,466.6666666666667,933.3333333333334,-10
803_swingley_aslin_2002_15,52,mog,15,473,mog,target,81,23,0.7788461538461539,NA,2,NA,0,NA,2,675,583.3333333333334,1533.3333333333335,-10
803_swingley_aslin_2002_15,59,mog,15,473,mog,target,65,39,0.625,NA,2,NA,0,NA,2,541.6666666666667,733.3333333333334,1466.6666666666667,-10
804_swingley_aslin_2002_14,92,raby,14,474,raby,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,-11
