recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1930_frank_tablet_2016_24,24,0.34132795467746924,0.33866844539118773,5,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.4,0.5477225575051661,5,915,176.7766952966369,2,3,5,791.6666666666667,400.60717805739716,3,788.8888888888889,403.5720138592,3,397.22222222222223,198.8392240908142,-1
1932_frank_tablet_2016_26,26,0.6981827649791671,0.23640769274358708,10,0.40094339622641506,0.40994881115559895,6,1.2,0.4216370213557839,10,NA,NA,NA,1,0,10,412.5,298.94490387955364,10,10,10,1041.6666666666667,491.86279829407613,10,1116.6666666666667,458.45957857283906,10,558.3333333333334,229.22978928641953,1
1935_frank_tablet_2016_27,27,0.2820970873786408,0.23602831931390136,5,NA,NA,NA,1,0,2,NA,NA,NA,0.6,0.5477225575051661,5,815,330.7189138830738,3,3,5,758.3333333333334,436.0491817317043,2,758.3333333333334,436.0491817317043,2,379.1666666666667,218.02459086585216,2
1936_frank_tablet_2016_28,28,0.6138192602812538,0.20595408653881536,6,NA,NA,NA,1,0,6,NA,NA,NA,1,0,6,406.6666666666667,130.06408676751116,6,9,6,1052.7777777777778,362.00317166607294,6,958.3333333333334,268.06922820628085,6,526.3888888888889,181.00158583303647,3
1940_frank_tablet_2016_32,32,0.38215790052398235,0.20242329194918535,7,NA,NA,NA,1.4,0.5477225575051661,5,NA,NA,NA,0.7142857142857143,0.4879500364742666,7,505,431.05974063927613,5,7,7,290,48.01620096962644,5,337.5,36.955929710139074,4,156.66666666666669,31.402406135694616,7
1941_frank_tablet_2016_34,34,0.575318401405358,0.15575674572500184,4,NA,NA,NA,1.5,0.5773502691896257,4,NA,NA,NA,1,0,4,527.5,445.580146176495,4,6,4,414.58333333333337,165.60425271869838,4,400,156.34719199411433,4,227.08333333333334,81.47227431145814,9
1943_frank_tablet_2016_36,36,0.713195050099812,0.21445840994255108,7,0.4811320754716982,0.2504297954976673,4,1,0,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,610.8333333333334,325.73634532650277,6,5,7,1183.3333333333335,420.42747205583424,7,1183.3333333333335,420.42747205583424,7,591.6666666666667,210.21373602791712,11
1944_frank_tablet_2016_38,38,0.48829040975549964,0.14206788896775752,4,-0.009433962264150969,0.0667081869043913,2,1,0,4,NA,NA,NA,0.5,0.5773502691896257,4,1227.5,229.80970388562795,2,4,4,779.1666666666667,226.64011282370282,4,779.1666666666667,226.64011282370282,4,389.58333333333337,113.32005641185141,13
1945_frank_tablet_2016_38,38,0.5490588526337989,0.12844557267275988,8,0.09905660377358491,0.07874203789653406,4,1.625,0.5175491695067657,8,NA,NA,NA,1,0,8,474.375,354.2944447369004,8,15,8,442.70833333333337,184.11292579404753,8,383.33333333333337,205.48046676563257,8,276.0416666666667,132.3953240314658,13
1946_frank_tablet_2016_38,38,0.34566546572625595,0.33436718601525034,3,NA,NA,NA,1,0,2,NA,NA,NA,1,0,3,423.3333333333333,226.84429314693665,3,3,3,541.6666666666667,35.35533905932738,2,541.6666666666667,35.35533905932738,2,270.83333333333337,17.67766952966369,13
1950_frank_tablet_2016_43,43,0.7068785825951016,0.10648976537931856,2,NA,NA,NA,1,NA,1,NA,NA,NA,1,0,2,290,70.71067811865476,2,1,2,1133.3333333333335,NA,1,1133.3333333333335,NA,1,566.6666666666667,NA,18
1951_frank_tablet_2016_44,44,0.7193831378222081,0.20105376021736526,7,0.33254716981132076,0.32483302572350653,4,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,797.1428571428571,380.7104886793588,7,6,7,819.047619047619,402.24239184718186,7,792.8571428571429,415.76092031014997,7,422.61904761904765,200.21483170828986,19
1953_frank_tablet_2016_46,46,0.7132394008631633,0.24940917103235632,4,NA,NA,NA,1.5,1,4,NA,NA,NA,1,0,4,371.25,207.5401567568712,4,5,4,945.8333333333334,410.1433805300197,4,804.1666666666667,520.9277692163672,4,533.3333333333334,157.3801719357255,21
1954_frank_tablet_2016_47,47,0.6699137113889365,0.15890755553526487,7,0.5188679245283019,0.026683274761756505,2,1.5714285714285714,0.7867957924694432,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,377.5,166.39561292293737,6,13,7,769.4444444444445,425.16336729413655,7,816.6666666666666,406.201920231798,7,421.42857142857144,187.9382004696416,22
1956_frank_tablet_2016_51,51,0.7582499478840943,0.10933305025068518,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,398.3333333333333,80.36375634160795,3,6,3,969.4444444444445,487.6483629890763,3,1044.4444444444443,378.7161548256503,3,522.2222222222222,189.35807741282514,26
1957_frank_tablet_2016_51,51,0.775,0.31819805153394637,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,477.5,477.29707730091957,2,2,2,516.6666666666667,188.56180831641265,2,516.6666666666667,188.56180831641265,2,258.33333333333337,94.28090415820633,26
1958_frank_tablet_2016_53,53,0.8150549282456335,0.12109898080161767,8,0.46226415094339623,0.10673309904702606,2,1.125,0.3535533905932738,8,NA,NA,NA,1,0,8,471.25,359.25269657999786,8,6,8,1262.5,274.9819618903745,8,1289.5833333333335,236.53207104940475,8,644.7916666666667,118.26603552470237,28
1959_frank_tablet_2016_54,54,0.5522119450898924,0.2840371533198031,4,NA,NA,NA,1.25,0.5,4,NA,NA,NA,0.75,0.5,4,473.3333333333333,260.2082499332666,3,4,4,779.1666666666667,479.07607839349373,4,825.0000000000001,455.92803200765184,4,412.50000000000006,227.96401600382592,29
1960_frank_tablet_2016_56,56,0.7761487690899456,0.1532489785406553,5,NA,NA,NA,1.8,0.8366600265340756,5,NA,NA,NA,1,0,5,355,384.3013140752969,5,5,5,395,134.06051701460137,5,410,171.4318782749839,5,241.66666666666669,82.07381501496755,31
1961_frank_tablet_2016_58,58,0.850251839552781,0.10450100626766044,7,0.6462264150943396,0.16111557808112575,4,1.7142857142857142,0.7559289460184544,7,NA,NA,NA,1,0,7,354.2857142857143,190.3161530066171,7,4,7,776.984126984127,526.5597892359534,7,690.4761904761905,556.0989406086221,7,445.2380952380953,261.3558461310523,33
1962_frank_tablet_2016_59,59,0.8137200533240136,0.0840497657119389,6,0.7452830188679246,0.013341637380878252,2,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,1,0,6,515,217.3706511928416,6,5,6,1059.7222222222222,339.86993699660184,6,1086.111111111111,311.1656698192686,6,544.4444444444445,154.08030614176732,34
1963_frank_tablet_2016_60,60,0.7669764098460767,0.13765692901294307,6,0.4481132075471698,0.25784245978710285,4,1.5,0.5477225575051661,6,NA,NA,NA,1,0,6,410.8333333333333,299.7568459045876,6,6,6,700,400.9364039345891,6,697.2222222222223,407.7603689895802,6,375,183.1817555204545,35
1965_frank_tablet_2016_12,12,0.4129330707193961,0.2421277849538105,5,NA,NA,NA,1,0,4,NA,NA,NA,0.6,0.5477225575051661,5,798.3333333333334,676.5414498264931,3,4,5,791.6666666666667,90.77852576871221,4,791.6666666666667,90.77852576871221,4,395.83333333333337,45.38926288435611,-13
1971_frank_tablet_2016_17,17,0.4069552349241583,0.42780802899704107,3,NA,NA,NA,1,0,2,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,415,NA,1,2,3,1008.3333333333334,506.75985985035913,2,1008.3333333333334,506.75985985035913,2,504.1666666666667,253.37992992517957,-8
1973_frank_tablet_2016_17,17,0.30743869739585256,0.17080780107059618,7,-0.28773584905660377,0.11340391773746514,2,1.2,0.44721359549995793,5,NA,NA,NA,0.2857142857142857,0.4879500364742666,7,865,601.0407640085654,2,5,7,295,144.52988925785866,5,296.6666666666667,144.04860290887933,5,148.33333333333334,72.02430145443967,-8
1975_frank_tablet_2016_19,19,0.25104326053693143,0.27042101157070886,7,-0.294811320754717,0.35628042642984326,4,1,0,2,NA,NA,NA,0.2857142857142857,0.4879500364742666,7,727.5,512.652416360247,2,4,7,266.6666666666667,23.570226039551592,2,266.6666666666667,23.570226039551592,2,133.33333333333334,11.785113019775796,-6
1978_frank_tablet_2016_19,19,0.27456083274680854,0.2519811258268421,8,-0.17452830188679244,0.006670818690439165,2,1,0,5,NA,NA,NA,0.25,0.4629100498862757,8,1165,70.71067811865476,2,5,8,736.6666666666667,254.51478891761437,5,736.6666666666667,254.51478891761437,5,368.33333333333337,127.25739445880718,-6
1981_frank_tablet_2016_23,23,0.4050902698035736,0.35050770090750777,8,0.25943396226415094,0.30816005605775615,4,1.2,0.44721359549995793,5,NA,NA,NA,0.5,0.5345224838248488,8,383.75,146.30874888399532,4,8,8,913.3333333333334,586.2308987648695,5,906.6666666666667,595.0723578785282,5,460,288.8194360957494,-2
1983_frank_tablet_2016_24,24,0.23902078630805074,0.3260490200961049,7,-0.6415094339622641,0.3485037266858753,4,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.42857142857142855,0.5345224838248488,7,640,132.28756555322954,3,5,7,680.5555555555557,308.48344694170714,3,683.3333333333334,308.6709862908689,3,341.6666666666667,154.33549314543444,-1
1985_frank_tablet_2016_28,28,0.5219675739675098,0.18945809309507902,8,-0.01179245283018869,0.07755573871156304,4,1.125,0.3535533905932738,8,NA,NA,NA,0.875,0.3535533905932738,8,400.7142857142857,172.51638983558857,7,13,8,730.2083333333334,393.04311074583404,8,762.5000000000001,377.8332125527566,8,381.25000000000006,188.9166062763783,3
1986_frank_tablet_2016_28,28,0.4242024082360217,0.2461314454993382,7,0.13679245283018868,0.006670818690439086,2,1,0,6,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,727.5,176.59983012449362,6,10,7,852.7777777777778,311.879012629126,6,852.7777777777778,311.879012629126,6,426.3888888888889,155.939506314563,3
1987_frank_tablet_2016_30,30,0.8484470822693428,0.11145011300614141,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,298.3333333333333,144.33756729740642,3,1,3,783.3333333333334,60.09252125773319,3,894.4444444444445,187.3301700009707,3,447.22222222222223,93.66508500048535,5
1988_frank_tablet_2016_31,31,0.6518351499015448,0.1284874694730422,5,0.14622641509433962,0.2735035663080042,2,1,0,5,NA,NA,NA,1,0,5,820,203.40845606807991,5,5,5,936.6666666666667,373.8686638082654,5,936.6666666666667,373.8686638082654,5,468.33333333333337,186.9343319041327,6
1990_frank_tablet_2016_31,31,0.30430529035084053,0.20567584934299274,6,0.018867924528301883,0.040024912142634754,2,1.25,0.5,4,NA,NA,NA,0.6666666666666666,0.5163977794943222,6,1127.5,123.32207155790618,4,6,6,366.6666666666667,103.63754503432018,4,416.6666666666667,165.55182695279268,4,208.33333333333334,82.77591347639634,6
1993_frank_tablet_2016_33,33,0.47368421052631576,0.6698906348083081,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.7071067811865476,2,90,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8
1995_frank_tablet_2016_34,34,0.66302688395544,0.30781921160391607,5,0.8867924528301887,0.013341637380878252,2,1.5,1,4,NA,NA,NA,1,0,5,440,317.70662567847086,5,3,5,1083.3333333333335,661.3678306414726,4,1095.8333333333335,644.4025369515779,4,552.0833333333334,316.6940777609978,9
1996_frank_tablet_2016_35,35,0.7247907375643224,0.23094259327701433,5,0.12735849056603774,0.31352847845063897,2,2.25,0.5,4,NA,NA,NA,1,0,5,415,270.993542358485,5,4,5,604.1666666666667,205.76190843536367,4,704.1666666666667,124.25705136858362,4,372.9166666666667,70.83333333333336,10
1998_frank_tablet_2016_38,38,0.41919191919191917,0.5928268973584185,2,NA,NA,NA,2,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,440,NA,1,1,2,675,NA,1,616.6666666666667,NA,1,366.6666666666667,NA,13
1999_frank_tablet_2016_38,38,0.7438208076809019,0.18612859465143886,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,310,136.24426593438713,5,5,5,1190,393.1002134033735,5,1190,393.1002134033735,5,595,196.55010670168676,13
2005_frank_tablet_2016_43,43,0.5850063894183204,0.31572823628167934,5,NA,NA,NA,1.4,0.5477225575051661,5,NA,NA,NA,0.8,0.44721359549995793,5,671.25,443.1774475308959,4,6,5,621.6666666666667,370.7911961078784,5,520,397.8064856183218,5,383.33333333333337,238.19343213260754,18
2006_frank_tablet_2016_44,44,0.796896551724138,0.1653166888429239,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,90,70.71067811865476,2,1,2,645.8333333333334,335.87572106361006,2,683.3333333333334,282.842712474619,2,341.6666666666667,141.4213562373095,19
2007_frank_tablet_2016_44,44,0.708594626023565,0.22765859280671844,6,NA,NA,NA,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,1,0,6,281.6666666666667,140.23789311975088,6,8,6,908.3333333333334,409.2676385936225,6,847.2222222222223,465.1662387035732,6,484.72222222222223,187.78065415285482,19
2008_frank_tablet_2016_44,44,0.6416309133700439,0.22620930532434613,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,623.3333333333334,200.5201569252661,3,5,3,1066.6666666666667,433.3333333333333,3,1066.6666666666667,433.3333333333333,3,533.3333333333334,216.66666666666666,19
2009_frank_tablet_2016_45,45,0.7088911846789998,0.18068078666775456,6,0.3561320754716981,0.23808686774349186,4,1.1666666666666667,0.408248290463863,6,NA,NA,NA,1,0,6,606.6666666666666,174.40374613713624,6,7,6,1016.6666666666667,381.51743807531994,6,977.7777777777778,439.9073976628701,6,527.7777777777778,170.10345435994293,20
2011_frank_tablet_2016_47,47,0.6876124856456832,0.19020723615143503,5,-0.028301886792452824,0.06670818690439126,2,1,0,5,NA,NA,NA,1,0,5,510,129.18010682763813,5,7,5,1180,363.126852643964,5,1180,363.126852643964,5,590,181.563426321982,22
2012_frank_tablet_2016_47,47,0.5020940721649485,0.13554398672873574,2,0.03301886792452832,0.2201370167844912,2,2,NA,1,NA,NA,NA,1,0,2,815,353.5533905932738,2,3,2,466.66666666666674,NA,1,433.33333333333337,NA,1,250.00000000000003,NA,22
2014_frank_tablet_2016_49,49,0.8623050379572119,0.04594454965216976,3,NA,NA,NA,1.6666666666666667,1.1547005383792515,3,NA,NA,NA,1,0,3,273.3333333333333,251.66114784235833,3,1,3,901.851851851852,540.49969259517,3,955.5555555555557,458.35858516296236,3,477.77777777777783,229.17929258148118,24
2015_frank_tablet_2016_50,50,0.7779970450711036,0.17643180313890533,8,0.18632075471698115,0.13103249465409225,4,1.5,0.7559289460184544,8,NA,NA,NA,0.875,0.3535533905932738,8,400.7142857142857,428.6259885905638,7,7,8,756.9444444444445,409.1087012680895,8,789.5833333333334,425.1925334200855,8,438.5416666666667,183.11336912519786,25
2016_frank_tablet_2016_51,51,0.8275141751470299,0.11347199776329898,11,0.5644654088050315,0.14873582232923568,6,1.6363636363636365,0.504524979109513,11,NA,NA,NA,1,0,11,326.3636363636364,116.38494123147782,11,11,11,925.0000000000001,408.9281382128433,11,984.8484848484849,386.9003995758071,11,499.2424242424243,183.50198853957906,26
2018_frank_tablet_2016_54,54,0.5841269841269842,0.5081051307407844,3,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,215,35.35533905932738,2,0,3,1033.3333333333335,824.9579113843055,2,933.3333333333334,966.379267621615,2,566.6666666666667,341.768277573498,29
2021_frank_tablet_2016_56,56,0.33204581809232975,0.20160060043662936,3,-0.330188679245283,0.02668327476175658,2,1,0,2,NA,NA,NA,1,0,3,1140,238.4848003542364,3,3,3,525,294.6278254943948,2,525,294.6278254943948,2,262.5,147.3139127471974,31
2022_frank_tablet_2016_58,58,0.5085853930403986,0.20710699799753773,6,0.16509433962264153,0.3209858582642677,4,1.1666666666666667,0.408248290463863,6,NA,NA,NA,0.8333333333333334,0.408248290463863,6,485,284.71476955015874,5,9,6,662.5,413.8488049195422,6,691.6666666666667,402.59574430603874,6,345.83333333333337,201.29787215301937,33
2023_frank_tablet_2016_60,60,0.6746071464317887,0.36397098438584896,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,573.3333333333334,493.9213837579148,3,3,3,822.2222222222223,489.42521087193404,3,838.8888888888889,478.8102539203388,3,419.44444444444446,239.4051269601694,35
2024_frank_tablet_2016_28,28,0.17592592592592593,0.24879683041748896,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,915,NA,1,1,2,316.6666666666667,NA,1,316.6666666666667,NA,1,158.33333333333334,NA,3
