recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
8_casillas_tseltal_2015_14,30,bojch,14,8,bowl-tseltal,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
9_casillas_tseltal_2015_42,1,wa,42,9,tortilla,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,17
9_casillas_tseltal_2015_42,2,moch,42,9,basket-tseltal,target,77,28,0.7333333333333333,NA,1,NA,1,NA,1,1283.3333333333335,1283.3333333333335,3080,17
9_casillas_tseltal_2015_42,3,pelota,42,9,ball,target,72,31,0.6990291262135923,NA,1,NA,1,NA,1,1200,1200,2880,17
9_casillas_tseltal_2015_42,6,nichim,42,9,flower,target,71,29,0.71,NA,2,NA,0,NA,2,591.6666666666667,833.3333333333334,2000,17
9_casillas_tseltal_2015_42,8,mut,42,9,chicken,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,17
9_casillas_tseltal_2015_42,11,xawin,42,9,cat,target,72,29,0.7128712871287128,NA,1,NA,1,NA,1,1116.6666666666667,1116.6666666666667,2680,17
9_casillas_tseltal_2015_42,13,ixim,42,9,corn,target,71,30,0.7029702970297029,NA,2,NA,0,NA,2,591.6666666666667,316.6666666666667,2080,17
9_casillas_tseltal_2015_42,16,te,42,9,tree,target,39,63,0.38235294117647056,NA,1,NA,0,NA,1,466.6666666666667,466.6666666666667,1120,17
9_casillas_tseltal_2015_42,17,waybal,42,9,bed,target,11,92,0.10679611650485436,NA,NA,NA,0,NA,0,NA,NA,NA,17
9_casillas_tseltal_2015_42,19,lo'bal,42,9,banana,target,71,32,0.6893203883495146,NA,2,NA,0,NA,2,591.6666666666667,666.6666666666667,1600,17
9_casillas_tseltal_2015_42,21,tz'i,42,9,dog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,17
9_casillas_tseltal_2015_42,22,tomut,42,9,egg,target,69,35,0.6634615384615384,NA,1,NA,1,NA,1,1150,1150,2760,17
9_casillas_tseltal_2015_42,25,ich,42,9,chile,target,40,60,0.4,NA,1,NA,0,NA,1,666.6666666666667,666.6666666666667,1600,17
9_casillas_tseltal_2015_42,26,xila,42,9,chair,target,67,37,0.6442307692307693,NA,1,NA,1,NA,1,1116.6666666666667,1116.6666666666667,2680,17
9_casillas_tseltal_2015_42,27,mes,42,9,broom,target,72,30,0.7058823529411765,NA,2,NA,0,NA,2,600,233.33333333333334,2320,17
9_casillas_tseltal_2015_42,29,si',42,9,firewood,target,38,64,0.37254901960784315,NA,1,NA,0,NA,1,633.3333333333334,633.3333333333334,1520,17
9_casillas_tseltal_2015_42,30,bojch,42,9,bowl-tseltal,target,42,59,0.4158415841584158,NA,1,NA,0,NA,2,616.6666666666667,616.6666666666667,1480,17
10_casillas_tseltal_2015_46,1,wa,46,10,tortilla,target,86,12,0.8775510204081632,NA,2,NA,0,NA,2,716.6666666666667,766.6666666666667,1840,21
10_casillas_tseltal_2015_46,2,moch,46,10,basket-tseltal,target,80,24,0.7692307692307693,NA,1,NA,1,NA,1,1333.3333333333335,1333.3333333333335,3200,21
10_casillas_tseltal_2015_46,3,pelota,46,10,ball,target,88,6,0.9361702127659575,NA,1,NA,1,NA,0,1466.6666666666667,1466.6666666666667,3520,21
10_casillas_tseltal_2015_46,6,nichim,46,10,flower,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
10_casillas_tseltal_2015_46,8,mut,46,10,chicken,target,62,38,0.62,NA,1,NA,0,NA,1,1033.3333333333335,1033.3333333333335,2480,21
10_casillas_tseltal_2015_46,13,ixim,46,10,corn,target,80,19,0.8080808080808081,NA,2,NA,0,NA,2,666.6666666666667,666.6666666666667,1600,21
10_casillas_tseltal_2015_46,14,karo,46,10,car,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
10_casillas_tseltal_2015_46,17,waybal,46,10,bed,target,90,11,0.8910891089108911,NA,1,NA,0,NA,0,1366.6666666666667,1366.6666666666667,3280,21
10_casillas_tseltal_2015_46,18,t'inel,46,10,doorway,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
10_casillas_tseltal_2015_46,19,lo'bal,46,10,banana,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
10_casillas_tseltal_2015_46,24,tzek',46,10,skirt-tseltal,target,52,50,0.5098039215686274,NA,2,NA,0,NA,2,433.33333333333337,616.6666666666667,1480,21
10_casillas_tseltal_2015_46,26,xila,46,10,chair,target,80,19,0.8080808080808081,NA,2,NA,0,NA,2,666.6666666666667,833.3333333333334,2000,21
10_casillas_tseltal_2015_46,28,machit,46,10,machete,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
10_casillas_tseltal_2015_46,29,si',46,10,firewood,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,21
11_casillas_tseltal_2015_9,1,wa,9,11,tortilla,target,47,54,0.46534653465346537,NA,1,NA,0,NA,2,783.3333333333334,783.3333333333334,1880,-16
11_casillas_tseltal_2015_9,12,ja',9,11,water,target,67,33,0.67,NA,2,NA,0,NA,2,558.3333333333334,500.00000000000006,1480,-16
11_casillas_tseltal_2015_9,24,tzek',9,11,skirt-tseltal,target,66,32,0.673469387755102,NA,1,NA,1,NA,1,1100,1100,2640,-16
12_casillas_tseltal_2015_16,1,lo'bal,16,12,banana,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-9
12_casillas_tseltal_2015_16,8,xila,16,12,chair,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-9
12_casillas_tseltal_2015_16,14,moch,16,12,basket-tseltal,target,30,72,0.29411764705882354,NA,1,NA,0,NA,1,466.6666666666667,466.6666666666667,1120,-9
12_casillas_tseltal_2015_16,16,chojak',16,12,purse-tseltal,target,35,69,0.33653846153846156,NA,1,NA,0,NA,1,583.3333333333334,583.3333333333334,1400,-9
12_casillas_tseltal_2015_16,17,baso,16,12,cup,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-9
12_casillas_tseltal_2015_16,18,nichim,16,12,flower,target,19,85,0.18269230769230768,NA,1,NA,0,NA,1,316.6666666666667,316.6666666666667,760,-9
12_casillas_tseltal_2015_16,20,mut,16,12,chicken,target,77,15,0.8369565217391305,NA,2,NA,1,NA,1,641.6666666666667,1066.6666666666667,2560,-9
12_casillas_tseltal_2015_16,21,k'ajk',16,12,fire,target,85,16,0.8415841584158416,NA,2,NA,1,NA,2,708.3333333333335,900.0000000000001,2160,-9
12_casillas_tseltal_2015_16,22,mexa,16,12,table,target,70,27,0.7216494845360825,NA,2,NA,0,NA,2,583.3333333333334,233.33333333333334,2240,-9
12_casillas_tseltal_2015_16,24,ja',16,12,water,target,40,33,0.547945205479452,NA,1,NA,0,NA,1,533.3333333333334,533.3333333333334,1280,-9
12_casillas_tseltal_2015_16,26,karo,16,12,car,target,46,48,0.48936170212765956,NA,1,NA,0,NA,1,766.6666666666667,766.6666666666667,1840,-9
12_casillas_tseltal_2015_16,27,bojch,16,12,bowl-tseltal,target,85,19,0.8173076923076923,NA,1,NA,0,NA,1,1416.6666666666667,1416.6666666666667,3400,-9
12_casillas_tseltal_2015_16,30,waybal,16,12,bed,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-9
12_casillas_tseltal_2015_16,31,t'inel,16,12,doorway,target,51,53,0.49038461538461536,NA,1,NA,0,NA,1,850.0000000000001,850.0000000000001,2040,-9
12_casillas_tseltal_2015_16,32,chenek',16,12,bean,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-9
